split,metric,test,left,right,n_folds,mean_diff,sd_diff,right_wins,p_raw,p_holm
scaffold,mae,t,pub_rf,pub_xgboost,50,0.010782427276253368,0.035784916720171714,0.58,0.038166663505352035,0.3053333080428163
scaffold,mae,t,pub_rf,pub_mlp,50,0.025144766833894893,0.04805486560356107,0.7,0.0005457833535811056,0.008186750303716583
scaffold,mae,t,pub_rf,pub_gnn,50,0.1057062205339605,0.05961681141468668,0.98,6.622399355944335e-17,2.7814077294966207e-15
scaffold,mae,t,pub_xgboost,pub_mlp,50,0.014362339557641523,0.04900421997988066,0.64,0.04350937426395846,0.3053333080428163
scaffold,mae,t,pub_xgboost,pub_gnn,50,0.09492379325770715,0.058130732933760455,0.96,1.3760750183134444e-15,5.641907575085122e-14
scaffold,mae,t,pub_mlp,pub_gnn,50,0.08056145370006561,0.06159777355305287,0.9,2.5254235098694642e-12,9.344066986517018e-11
scaffold,mae,wilcoxon,knn,lgbm,50,-0.0273595425080208,0.049638272346862355,0.36,0.0003378810943459598,0.005743978603881317
scaffold,mae,wilcoxon,knn,chemeleon,50,-0.05289125082613952,0.045610786255791784,0.14,5.610267805877811e-11,1.7952856978808995e-09
scaffold,mae,wilcoxon,knn,monroe35,50,-0.07639025283496319,0.05053706657491949,0.02,3.552713678800501e-15,1.7053025658242404e-13
scaffold,mae,wilcoxon,knn,median,50,0.2620395018785528,0.12733489412445062,0.98,8.881784197001252e-15,3.907985046680551e-13
scaffold,mae,wilcoxon,knn,pub_knn,50,3.020890926297426e-10,1.261309445616892e-09,0.6,1.0,1.0
scaffold,mae,wilcoxon,knn,pub_svm,50,-0.041993602603541715,0.04354853360053526,0.16,3.348859145546612e-08,9.376805607530514e-07
scaffold,mae,wilcoxon,knn,pub_rf,50,-0.03300903418582136,0.042712224967587,0.2,1.4543591948523726e-06,3.345026148160457e-05
scaffold,mae,wilcoxon,knn,pub_xgboost,50,-0.022226606909567997,0.05078949929174224,0.36,0.0069413795797625966,0.08329655495715116
scaffold,mae,wilcoxon,knn,pub_mlp,50,-0.007864267351926467,0.054711511713371366,0.46,0.27372721377670217,1.0
scaffold,mae,wilcoxon,knn,pub_gnn,50,0.07269718634813914,0.05675399715085477,0.9,3.40367733997482e-11,1.191287068991187e-09
scaffold,mae,wilcoxon,lgbm,chemeleon,50,-0.025531708318118712,0.03856624038125099,0.24,1.1033688904760197e-05,0.00023170746699996414
scaffold,mae,wilcoxon,lgbm,monroe35,50,-0.04903071032694238,0.04068709714064199,0.12,5.610267805877811e-11,1.7952856978808995e-09
scaffold,mae,wilcoxon,lgbm,median,50,0.28939904438657355,0.13338390570142897,1.0,1.7763568394002505e-15,9.769962616701378e-14
scaffold,mae,wilcoxon,lgbm,pub_knn,50,0.027359542810109893,0.049638272413779404,0.64,0.0003378810943459598,0.005743978603881317
scaffold,mae,wilcoxon,lgbm,pub_svm,50,-0.014634060095520915,0.03751177952147493,0.32,0.0021981232450851707,0.03077372543119239
scaffold,mae,wilcoxon,lgbm,pub_rf,50,-0.005649491677800562,0.045355168470270955,0.44,0.4963885938865378,1.0
scaffold,mae,wilcoxon,lgbm,pub_xgboost,50,0.0051329355984528055,0.04182758788336781,0.54,0.22231487615329293,1.0
scaffold,mae,wilcoxon,lgbm,pub_mlp,50,0.019495275156094328,0.05340659540136796,0.62,0.02122367163684835,0.2122367163684835
scaffold,mae,wilcoxon,lgbm,pub_gnn,50,0.10005672885615996,0.05552900568639366,0.98,1.2434497875801753e-14,5.098144129078719e-13
scaffold,mae,wilcoxon,chemeleon,monroe35,50,-0.02349900200882367,0.040610693877752665,0.28,0.000202796732962085,0.00365034119331753
scaffold,mae,wilcoxon,chemeleon,median,50,0.3149307527046923,0.1382367263534124,1.0,1.7763568394002505e-15,9.769962616701378e-14
scaffold,mae,wilcoxon,chemeleon,pub_knn,50,0.052891251128228595,0.04561078619913723,0.86,5.610267805877811e-11,1.7952856978808995e-09
scaffold,mae,wilcoxon,chemeleon,pub_svm,50,0.0108976482225978,0.039944820459517125,0.58,0.054216182330456775,0.3795132763131974
scaffold,mae,wilcoxon,chemeleon,pub_rf,50,0.01988221664031815,0.04588966137525387,0.64,0.0036632546526647047,0.04762231048464116
scaffold,mae,wilcoxon,chemeleon,pub_xgboost,50,0.03066464391657152,0.04600112982996822,0.7,2.5552926345540072e-05,0.0005110585269108014
scaffold,mae,wilcoxon,chemeleon,pub_mlp,50,0.04502698347421305,0.05756791636333449,0.82,3.0412363649645613e-07,7.298967275914947e-06
scaffold,mae,wilcoxon,chemeleon,pub_gnn,50,0.12558843717427864,0.060280906607923485,0.98,5.329070518200751e-15,2.398081733190338e-13
scaffold,mae,wilcoxon,monroe35,median,50,0.33842975471351594,0.13165616654405518,1.0,1.7763568394002505e-15,9.769962616701378e-14
scaffold,mae,wilcoxon,monroe35,pub_knn,50,0.07639025313705228,0.0505370666361803,0.98,3.552713678800501e-15,1.7053025658242404e-13
scaffold,mae,wilcoxon,monroe35,pub_svm,50,0.03439665023142147,0.04013861344759234,0.84,7.798730550234723e-08,2.027669943061028e-06
scaffold,mae,wilcoxon,monroe35,pub_rf,50,0.04338121864914182,0.04770595402143844,0.88,2.434094703573919e-08,7.058874640364365e-07
scaffold,mae,wilcoxon,monroe35,pub_xgboost,50,0.05416364592539519,0.04239059823478099,0.9,1.7687185049908294e-11,6.367386617966986e-10
scaffold,mae,wilcoxon,monroe35,pub_mlp,50,0.06852598548303672,0.057410121809651715,0.94,5.707434524993005e-12,2.1117507742474118e-10
scaffold,mae,wilcoxon,monroe35,pub_gnn,50,0.14908743918310233,0.06098854867124564,1.0,1.7763568394002505e-15,9.769962616701378e-14
scaffold,mae,wilcoxon,median,pub_knn,50,-0.26203950157646366,0.1273348939421745,0.02,8.881784197001252e-15,3.907985046680551e-13
scaffold,mae,wilcoxon,median,pub_svm,50,-0.3040331044820945,0.12637249407971538,0.0,1.7763568394002505e-15,9.769962616701378e-14
scaffold,mae,wilcoxon,median,pub_rf,50,-0.2950485360643741,0.11662607178409498,0.0,1.7763568394002505e-15,9.769962616701378e-14
scaffold,mae,wilcoxon,median,pub_xgboost,50,-0.28426610878812075,0.1327761991269888,0.0,1.7763568394002505e-15,9.769962616701378e-14
scaffold,mae,wilcoxon,median,pub_mlp,50,-0.2699037692304792,0.12781590384841704,0.02,3.552713678800501e-15,1.7053025658242404e-13
scaffold,mae,wilcoxon,median,pub_gnn,50,-0.18934231553041359,0.13342777921744328,0.04,2.4868995751603507e-14,9.698908343125368e-13
scaffold,mae,wilcoxon,pub_knn,pub_svm,50,-0.0419936029056308,0.04354853347018506,0.16,3.348859145546612e-08,9.376805607530514e-07
scaffold,mae,wilcoxon,pub_knn,pub_rf,50,-0.033009034487910455,0.04271222486277426,0.2,1.4543591948523726e-06,3.345026148160457e-05
scaffold,mae,wilcoxon,pub_knn,pub_xgboost,50,-0.022226607211657083,0.05078949941187002,0.36,0.0069413795797625966,0.08329655495715116
scaffold,mae,wilcoxon,pub_knn,pub_mlp,50,-0.00786426765401556,0.05471151177324466,0.46,0.27372721377670217,1.0
scaffold,mae,wilcoxon,pub_knn,pub_gnn,50,0.07269718604605005,0.05675399738458626,0.9,3.40367733997482e-11,1.191287068991187e-09
scaffold,mae,wilcoxon,pub_svm,pub_rf,50,0.008984568417720351,0.0269481106638146,0.64,0.028256978552906986,0.2543128069761629
scaffold,mae,wilcoxon,pub_svm,pub_xgboost,50,0.019766995693973718,0.03080378746460292,0.72,6.206318512269604e-05,0.0011792005173312248
scaffold,mae,wilcoxon,pub_svm,pub_mlp,50,0.03412933525161524,0.04936902849324293,0.88,2.305757291765076e-07,5.76439322941269e-06
scaffold,mae,wilcoxon,pub_svm,pub_gnn,50,0.11469078895168085,0.05741089491945936,0.96,8.881784197001252e-15,3.907985046680551e-13
scaffold,mae,wilcoxon,pub_rf,pub_xgboost,50,0.010782427276253368,0.035784916720171714,0.58,0.03205348601661129,0.2564278881328903
scaffold,mae,wilcoxon,pub_rf,pub_mlp,50,0.025144766833894893,0.04805486560356107,0.7,0.0004506016805585489,0.006759025208378233
scaffold,mae,wilcoxon,pub_rf,pub_gnn,50,0.1057062205339605,0.05961681141468668,0.98,1.2434497875801753e-14,5.098144129078719e-13
scaffold,mae,wilcoxon,pub_xgboost,pub_mlp,50,0.014362339557641523,0.04900421997988066,0.64,0.05935623218713815,0.3795132763131974
scaffold,mae,wilcoxon,pub_xgboost,pub_gnn,50,0.09492379325770715,0.058130732933760455,0.96,3.375077994860476e-14,1.2825296380469808e-12
scaffold,mae,wilcoxon,pub_mlp,pub_gnn,50,0.08056145370006561,0.06159777355305287,0.9,4.3806736016449577e-11,1.445622288542836e-09
scaffold,mae,t_target,knn,lgbm,10,-0.027359542508020786,0.02873821459018998,0.1,0.014702210581137586,0.20583093400122232
scaffold,mae,t_target,knn,chemeleon,10,-0.052891250826139526,0.02021469828714608,0.0,1.6896182077656303e-05,0.0006927434646512126
scaffold,mae,t_target,knn,monroe35,10,-0.07639025283496317,0.033481384015038855,0.0,5.001614591112826e-05,0.0016505328150672326
scaffold,mae,t_target,knn,median,10,0.26203950187855274,0.11126713286279093,1.0,3.90317513437637e-05,0.001366111283073877
scaffold,mae,t_target,knn,pub_knn,10,3.020890870786275e-10,6.448624953276452e-10,0.7,1.0,1.0
scaffold,mae,t_target,knn,pub_svm,10,-0.041993602603541694,0.01940190434038057,0.0,7.519979287834113e-05,0.002331193223286381
scaffold,mae,t_target,knn,pub_rf,10,-0.033009034185821365,0.018728953505554615,0.0,0.00034587327295104714,0.008992702683373878
scaffold,mae,t_target,knn,pub_xgboost,10,-0.022226606909567976,0.02258878920157395,0.1,0.012487109746775124,0.19979374120246762
scaffold,mae,t_target,knn,pub_mlp,10,-0.007864267351926458,0.013483309203283876,0.3,0.09821764686255866,0.7857410142136567
scaffold,mae,t_target,knn,pub_gnn,10,0.07269718634813914,0.02509703884632011,1.0,7.390217710920754e-06,0.0003621206678351169
scaffold,mae,t_target,lgbm,chemeleon,10,-0.02553170831811874,0.017702219651387407,0.1,0.0013644796470254658,0.030018552234560247
scaffold,mae,t_target,lgbm,monroe35,10,-0.04903071032694238,0.019886899425015304,0.0,2.7177459707367954e-05,0.0010327434688799822
scaffold,mae,t_target,lgbm,median,10,0.2893990443865735,0.11757860354986287,1.0,2.7543827213101986e-05,0.0010327434688799822
scaffold,mae,t_target,lgbm,pub_knn,10,0.027359542810109872,0.028738214503045867,0.9,0.01470220957151588,0.20583093400122232
scaffold,mae,t_target,lgbm,pub_svm,10,-0.014634060095520906,0.02011645411416617,0.3,0.04696454817736173,0.5635745781283408
scaffold,mae,t_target,lgbm,pub_rf,10,-0.005649491677800583,0.029585783797117113,0.4,0.5608557519828595,1.0
scaffold,mae,t_target,lgbm,pub_xgboost,10,0.005132935598452809,0.02155587685496598,0.6,0.47068196342539476,1.0
scaffold,mae,t_target,lgbm,pub_mlp,10,0.019495275156094328,0.028366511529996294,0.8,0.057800197791009984,0.59825248562231
scaffold,mae,t_target,lgbm,pub_gnn,10,0.10005672885615993,0.03563805351130516,1.0,9.542182076222522e-06,0.00044848255758245855
scaffold,mae,t_target,chemeleon,monroe35,10,-0.023499002008823645,0.022365666928878716,0.2,0.008904509572222106,0.1513766627277758
scaffold,mae,t_target,chemeleon,median,10,0.3149307527046923,0.11829279123959198,1.0,1.468919324592717e-05,0.0006316353095748683
scaffold,mae,t_target,chemeleon,pub_knn,10,0.05289125112822861,0.02021469840067106,1.0,1.6896182064663722e-05,0.0006927434646512126
scaffold,mae,t_target,chemeleon,pub_svm,10,0.010897648222597834,0.02049042995953463,0.7,0.12689773952513278,0.7857410142136567
scaffold,mae,t_target,chemeleon,pub_rf,10,0.019882216640318157,0.02844085958872309,0.8,0.05438658960202818,0.59825248562231
scaffold,mae,t_target,chemeleon,pub_xgboost,10,0.03066464391657155,0.023515317378327287,1.0,0.0025836424466184078,0.04908920648574975
scaffold,mae,t_target,chemeleon,pub_mlp,10,0.045026983474213064,0.02282370189094364,1.0,0.0001516874957975675,0.0042472498823318905
scaffold,mae,t_target,chemeleon,pub_gnn,10,0.12558843717427867,0.03330302436261928,1.0,8.120934891342228e-07,4.2228861434979585e-05
scaffold,mae,t_target,monroe35,median,10,0.3384297547135159,0.12055342603250241,1.0,9.549956315019525e-06,0.00044848255758245855
scaffold,mae,t_target,monroe35,pub_knn,10,0.07639025313705225,0.03348138415362862,1.0,5.0016145983125616e-05,0.0016505328150672326
scaffold,mae,t_target,monroe35,pub_svm,10,0.03439665023142148,0.025121979045933787,0.9,0.0019058134003479637,0.04002208140730724
scaffold,mae,t_target,monroe35,pub_rf,10,0.0433812186491418,0.03691985623889433,1.0,0.004802379846679581,0.08644283724023247
scaffold,mae,t_target,monroe35,pub_xgboost,10,0.0541636459253952,0.020012937761823252,1.0,1.285978329291145e-05,0.0005658304648881038
scaffold,mae,t_target,monroe35,pub_mlp,10,0.0685259854830367,0.03412758989431568,1.0,0.0001329308729939934,0.003854995316825809
scaffold,mae,t_target,monroe35,pub_gnn,10,0.14908743918310233,0.034811133383054506,1.0,2.7304274159086007e-07,1.5017350787497303e-05
scaffold,mae,t_target,median,pub_knn,10,-0.2620395015764637,0.11126713258979375,0.0,3.903175094496791e-05,0.001366111283073877
scaffold,mae,t_target,median,pub_svm,10,-0.3040331044820944,0.11445654596627676,0.0,1.4958337859457679e-05,0.0006316353095748683
scaffold,mae,t_target,median,pub_rf,10,-0.2950485360643741,0.10614236674540217,0.0,1.0349742703584026e-05,0.0004657384216612812
scaffold,mae,t_target,median,pub_xgboost,10,-0.28426610878812075,0.11824149431394976,0.0,3.3181166561063254e-05,0.0011945219961982771
scaffold,mae,t_target,median,pub_mlp,10,-0.2699037692304792,0.10710204742409839,0.0,2.2828785899732908e-05,0.0008903226500895834
scaffold,mae,t_target,median,pub_gnn,10,-0.1893423155304136,0.10998887651165092,0.0,0.0004089747553885842,0.00981539412932602
scaffold,mae,t_target,pub_knn,pub_svm,10,-0.04199360290563078,0.01940190409412587,0.0,7.519978139633488e-05,0.002331193223286381
scaffold,mae,t_target,pub_knn,pub_rf,10,-0.033009034487910455,0.01872895297448739,0.0,0.0003458731801297646,0.008992702683373878
scaffold,mae,t_target,pub_knn,pub_xgboost,10,-0.022226607211657062,0.02258878917634205,0.1,0.012487108825154226,0.19979374120246762
scaffold,mae,t_target,pub_knn,pub_mlp,10,-0.007864267654015544,0.013483308781156568,0.3,0.09821762677670709,0.7857410142136567
scaffold,mae,t_target,pub_knn,pub_gnn,10,0.07269718604605005,0.02509703884463793,1.0,7.3902179588669265e-06,0.0003621206678351169
scaffold,mae,t_target,pub_svm,pub_rf,10,0.008984568417720324,0.019320358073733602,0.6,0.17548623151689294,0.8774311575844647
scaffold,mae,t_target,pub_svm,pub_xgboost,10,0.019766995693973714,0.012890765822151361,1.0,0.0009094574713710606,0.020917521841534392
scaffold,mae,t_target,pub_svm,pub_mlp,10,0.03412933525161523,0.019204952533446347,1.0,0.00032594901895205723,0.008800623511705545
scaffold,mae,t_target,pub_svm,pub_gnn,10,0.11469078895168083,0.028317952939287412,1.0,4.4130181795928174e-07,2.3830298169801214e-05
scaffold,mae,t_target,pub_rf,pub_xgboost,10,0.010782427276253392,0.024780286354692073,0.7,0.20209827499544722,0.8774311575844647
scaffold,mae,t_target,pub_rf,pub_mlp,10,0.02514476683389491,0.018436816319585735,1.0,0.0019535928347622395,0.04002208140730724
scaffold,mae,t_target,pub_rf,pub_gnn,10,0.1057062205339605,0.03224421030555452,1.0,2.648934744850137e-06,0.00013244673724250686
scaffold,mae,t_target,pub_xgboost,pub_mlp,10,0.014362339557641518,0.023320252830710018,0.7,0.0832917778928811,0.7496260010359299
scaffold,mae,t_target,pub_xgboost,pub_gnn,10,0.09492379325770713,0.02442803392653327,1.0,6.289136228511399e-07,3.3332422011110416e-05
scaffold,mae,t_target,pub_mlp,pub_gnn,10,0.0805614537000656,0.023818541015066873,1.0,2.0386499564357813e-06,0.00010397114777822485
butina,mae,t,knn,lgbm,50,-0.047113081414444355,0.10830912946268903,0.32,0.0034293819155136055,0.06402014099251742
butina,mae,t,knn,chemeleon,50,-0.07520884272164077,0.14197798382263105,0.34,0.0004739843705594198,0.013870278671101806
butina,mae,t,knn,monroe35,50,-0.0951155563701401,0.12711891385141488,0.16,2.832716489817852e-06,0.00010764321808035628
butina,mae,t,knn,median,50,0.10978045083873762,0.13335496869898747,0.84,4.4105453122034384e-07,1.852429031125444e-05
butina,mae,t,knn,pub_knn,50,2.0403559175541375e-10,1.0505284204484348e-09,0.52,1.0,1.0
butina,mae,t,knn,pub_svm,50,-0.05356907638988169,0.09725025083786569,0.26,0.0002975504568322085,0.009521613887177798
butina,mae,t,knn,pub_rf,50,-0.05136429681573333,0.09675694726215103,0.24,0.0004623426557272954,0.013870278671101806
butina,mae,t,knn,pub_xgboost,50,-0.05172114703853426,0.10430762742004009,0.3,0.0009828880060118335,0.02457219862653269
butina,mae,t,knn,pub_mlp,50,-0.013386228269875289,0.10315177508759597,0.46,0.3633085590718082,1.0
butina,mae,t,knn,pub_gnn,50,0.07070325117653585,0.16125532887105998,0.62,0.0032010070496258708,0.06402014099251742
butina,mae,t,lgbm,chemeleon,50,-0.028095761307196404,0.07598143447239991,0.38,0.011834153007478055,0.17751229511217081
butina,mae,t,lgbm,monroe35,50,-0.04800247495569576,0.059234058825001795,0.22,6.07615820021817e-07,2.3697016980850865e-05
butina,mae,t,lgbm,median,50,0.15689353225318198,0.14577413060865874,0.94,7.564661484119224e-10,3.782330742059612e-08
butina,mae,t,lgbm,pub_knn,50,0.047113081618479956,0.10830912913811266,0.68,0.0034293816987700197,0.06402014099251742
butina,mae,t,lgbm,pub_svm,50,-0.0064559949754373226,0.06089425265265938,0.4,0.45703601263852317,1.0
butina,mae,t,lgbm,pub_rf,50,-0.004251215401288969,0.07254292831080437,0.36,0.6804013692867191,1.0
butina,mae,t,lgbm,pub_xgboost,50,-0.004608065624089897,0.0578653712237037,0.42,0.5759350552613477,1.0
butina,mae,t,lgbm,pub_mlp,50,0.03372685314456907,0.0844323476970495,0.64,0.006828747877557078,0.10925996604091325
butina,mae,t,lgbm,pub_gnn,50,0.11781633259098019,0.12662040744172243,0.82,2.975198121908817e-08,1.3090871736398794e-06
butina,mae,t,chemeleon,monroe35,50,-0.019906713648499358,0.05729300218763861,0.28,0.017603571097571203,0.24644999536599685
butina,mae,t,chemeleon,median,50,0.1849892935603784,0.1755375162651984,0.88,1.3280541145774265e-09,6.50746516142939e-08
butina,mae,t,chemeleon,pub_knn,50,0.07520884292567635,0.14197798357925537,0.66,0.0004739843462625353,0.013870278671101806
butina,mae,t,chemeleon,pub_svm,50,0.02163976633175908,0.10359485325857497,0.56,0.14605714525151692,1.0
butina,mae,t,chemeleon,pub_rf,50,0.023844545905907427,0.11145828690794844,0.5,0.13677156850697578,1.0
butina,mae,t,chemeleon,pub_xgboost,50,0.023487695683106505,0.08951690771089944,0.56,0.06957031709643058,0.9044141222535975
butina,mae,t,chemeleon,pub_mlp,50,0.06182261445176547,0.09814352426550159,0.7,4.880521238798385e-05,0.0017569876459674187
butina,mae,t,chemeleon,pub_gnn,50,0.1459120938981766,0.14218250639124433,0.9,2.659188583588289e-09,1.2555063322730256e-07
butina,mae,t,monroe35,median,50,0.20489600720887777,0.16364295948354485,0.94,9.753402899178325e-12,5.169303536564513e-10
butina,mae,t,monroe35,pub_knn,50,0.09511555657417572,0.12711891357623822,0.84,2.8327162652725337e-06,0.00010764321808035628
butina,mae,t,monroe35,pub_svm,50,0.04154647998025844,0.08696992093367707,0.68,0.0014387997120172441,0.03309239337639661
butina,mae,t,monroe35,pub_rf,50,0.043751259554406785,0.0927346606742268,0.62,0.0016268740164018223,0.03579122836084009
butina,mae,t,monroe35,pub_xgboost,50,0.043394409331605856,0.07466550303995949,0.72,0.00015037035470199782,0.005112592059867926
butina,mae,t,monroe35,pub_mlp,50,0.08172932810026483,0.08817759103092263,0.84,3.257796967894856e-08,1.400852696194788e-06
butina,mae,t,monroe35,pub_gnn,50,0.16581880754667597,0.13526163576908978,0.92,1.8491117530181935e-11,9.615381115694607e-10
butina,mae,t,median,pub_knn,50,-0.10978045063470203,0.1333549685917605,0.16,4.410545407887165e-07,1.852429031125444e-05
butina,mae,t,median,pub_svm,50,-0.1633495272286193,0.11698808539609558,0.06,3.0689772829213833e-13,1.657247732777547e-11
butina,mae,t,median,pub_rf,50,-0.16114474765447095,0.10846490980187504,0.06,3.81951639787808e-14,2.100734018832944e-12
