task,dimension,model,dataset,split,fold,seed,val_mae,val_rmse,val_r2,test_mae,test_rmse,test_r2,test_pearson_r,test_spearman_r,config,gap,objective_with_penalty,test_mse,train_mae,train_mse,train_pearson_r,train_r2,train_rmse,train_spearman_r,val_mse,val_pearson_r,val_spearman_r
regressor,2d,svm,279,umap,4,42,0.4863412843764594,0.6506449267175172,0.6623255164276414,1.112125546011782,1.3726989475715787,-0.589296441698163,0.017512475027025732,-0.00493446883090465,"{'C': 6.506416175963451, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.040978508776220814, 'max_iter': 10000}",-0.49212455688115286,0.6506449267175172,1.8843024006641196,0.06677880629788202,0.02512870765305773,0.9895691592785698,0.9788353699235918,0.15852036983636433,0.9896336357949078,0.42333882066324335,0.8148206150460474,0.8048692264184415
regressor,2d,svm,279,umap,1,42,0.4323155983757284,0.591872389567482,0.7424259791184908,0.8544022828583986,1.0291233749951878,0.08521933717893693,0.32571064885793516,0.3482405230882263,"{'C': 7.7322205168450715, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.10226028924795409, 'max_iter': 10000}",-0.46384542089692093,0.591872389567482,1.0590949209614857,0.10100949294234961,0.01639090470697282,0.9941434258505196,0.9864766275075013,0.12802696867056104,0.9940606584921703,0.35031292553232124,0.8617070683646564,0.8513951898758915
regressor,2d,svm,279,time,5,42,0.4455923146586493,0.5753257227615101,0.6736676706476069,0.8550868006647019,1.0941246808332692,-0.22938996946616474,0.10857828890904471,0.14313624569320313,"{'C': 2.2417945749693007, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.06472337110371183, 'max_iter': 10000}",-0.26864294882187173,0.5753257227615101,1.1971088172085034,0.158916442002458,0.09405432383131129,0.9633778242930396,0.9245568316330545,0.30668277393963833,0.9672581558923433,0.33099968727105394,0.8207736400670566,0.7984824534431767
regressor,2d,svm,279,time,3,42,0.46159115296204806,0.6339899230723768,0.7120085423131843,0.9310625912577633,1.1545652556244808,0.004014930157707042,0.2274838873634187,0.23661213206650525,"{'C': 3.805565428492593, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.018555770788805936, 'max_iter': 10000}",-0.4545679872610993,0.6339899230723768,1.3330209294952224,0.06155295894952966,0.03219223105026617,0.984520904348832,0.9684235266096218,0.17942193581127747,0.9866118945830431,0.4019432225573182,0.8525666079971302,0.8506480925014093
regressor,2d,svm,279,time,2,42,0.3997514908328481,0.5479579582077658,0.7514700838413529,0.9294167675158005,1.1420635234641536,0.021453623508390973,0.2397479696004918,0.24394375339942773,"{'C': 1.963847661512907, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.03986348781610932, 'max_iter': 10000}",-0.323785965093596,0.5479579582077658,1.3043090916273572,0.09808358242898972,0.05025308249677942,0.9757511185968076,0.9498153777737468,0.22417199311416985,0.9767146799481993,0.30025792396322365,0.8692059787839568,0.8679736513652674
regressor,2d,svm,279,time,4,42,0.4676315443853476,0.6225018094315146,0.6516641462141142,0.9302841552251642,1.1578906349670874,-0.08947215451034785,0.15113838882120406,0.16668949920187662,"{'C': 1.1677166347195984, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.08876656479862918, 'max_iter': 10000}",-0.2964284349533665,0.6225018094315146,1.340710722544485,0.18845129815510933,0.10632384554356658,0.9566233219919028,0.9094805284847406,0.32607337447814805,0.9591953821809702,0.38750850274550963,0.8126017196745574,0.7857200012131254
regressor,2d,svm,279,time,1,42,0.3947595566707069,0.5018559950751144,0.5684117138466787,1.0094377591399355,1.2358480470307405,-0.11856440974281912,0.16290375371149898,0.16056518552759005,"{'C': 1.0479693483345742, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.0183188807978654, 'max_iter': 10000}",-0.20850376949131472,0.5018559950751144,1.5273203953496952,0.13972210542712238,0.08605552825496847,0.9502382711799986,0.8966313243997945,0.29335222558379964,0.9572925638667155,0.2518594397928332,0.7681181877373422,0.7191323305323559
regressor,2d,svm,279,butina,5,42,0.549053520755512,0.7368032949074832,0.5611034085667514,0.7628175145395203,0.9341203326597665,0.30488715073153416,0.5625466100244673,0.5606063093752652,"{'C': 7.122926162713256, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.019555854145831095, 'max_iter': 10000}",-0.6288140208868811,0.7368032949074832,0.8725807958883928,0.031399673214281686,0.011661683303496694,0.9951630360387563,0.9902282779778356,0.10798927402060213,0.9953805251061579,0.5428790953865237,0.7510632065207201,0.7531304375249676
regressor,2d,svm,279,butina,3,42,0.4835951868720806,0.6602613254348819,0.6607439921346159,0.7535758870913921,0.9698302289818854,0.05444823610560079,0.4105483407214974,0.3332883307952931,"{'C': 4.000345975172094, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.13523279609838432, 'max_iter': 10000}",-0.4268013607045732,0.6602613254348819,0.9405706730470563,0.1597648608787266,0.054503555131876984,0.9799760690708269,0.9568770237382503,0.2334599647303087,0.9806531976029024,0.43594501786502704,0.8171802795264281,0.8131723131618409
regressor,2d,svm,279,butina,2,42,0.5124062817371143,0.703701956906489,0.5866655368910414,0.7730664813815925,0.9848913029651886,0.38887331243242385,0.649971282100318,0.5566879161292997,"{'C': 2.5965510624583654, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.015980053545249253, 'max_iter': 10000}",-0.5048425442663127,0.703701956906489,0.9700108786564668,0.06713856201987473,0.03954506599559588,0.9825524541621997,0.9644254664188019,0.19885941264017623,0.9859282535188081,0.4951964441540221,0.7661463456898602,0.7758661865103818
regressor,2d,svm,279,butina,4,42,0.47111613165162913,0.6561617972513755,0.6490267778234153,0.6609732593234922,0.8475906233558378,0.22902536089907932,0.5086035643949186,0.4688750102515282,"{'C': 6.506416175963451, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.040978508776220814, 'max_iter': 10000}",-0.5021284016055471,0.6561617972513755,0.7184098648007377,0.06496438206835985,0.02372628697418432,0.9910315348706609,0.98162402227024,0.15403339564582844,0.9910726086725734,0.4305483041721552,0.8081799474810946,0.8052119025955089
regressor,2d,svm,279,butina,1,42,0.45819540682985505,0.6258972179661116,0.6940061467151595,0.8662486974862261,1.0285709816381532,0.14904470525045177,0.41922812485015687,0.44530456965055293,"{'C': 12.053902161697067, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.012397950800689363, 'max_iter': 10000}",-0.5557042753258474,0.6258972179661116,1.0579582642680743,0.01917449277518081,0.004927049196499428,0.9979521696610597,0.9958633282819876,0.07019294264026425,0.9975727212311725,0.3917473274577183,0.8350674011347841,0.8345802465701039
regressor,2d,svm,279,diverse_25,5,42,0.7480977509630432,0.9066705652449828,0.19036990255357933,0.8840979202495176,1.0455317885172044,0.21378013085591274,0.4858711580163038,0.516363394458353,"{'C': 2.4776579612968708, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.1537345542746412, 'max_iter': 10000}",-0.7044216243965865,0.9066705652449828,1.0931367207999845,0.1664091435052012,0.0409046340742981,0.9901671787626578,0.9651730122327398,0.20224894084839629,0.9900241721389131,0.8220515138816566,0.45271767069661156,0.4563390154671418
regressor,2d,svm,279,diverse_25,3,42,0.8234258535737913,1.0113788273183393,0.2124593065255318,0.7264284188041834,0.8770462082950602,0.20513496187227742,0.4782498225597183,0.432455857946299,"{'C': 4.415061210017838, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.1500340305034152, 'max_iter': 10000}",-0.8630609264428684,1.0113788273183393,0.7692100514847422,0.14439796944919558,0.021998199720106006,0.9961300769295403,0.9821771776768271,0.1483179008754709,0.9956479043258305,1.0228871323478193,0.46238146764320215,0.42950369302373603
regressor,2d,svm,279,diverse_25,2,42,0.7931820395128951,0.9549076792953505,0.12491530423607411,0.6902073076591347,0.8402490872285284,0.2850132405163014,0.5520512354640364,0.5442770353485442,"{'C': 1.6147718347217648, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.02549306800628848, 'max_iter': 10000}",-0.6700151936269141,0.9549076792953505,0.7060185285883751,0.11427955438509496,0.08116372839034026,0.9714655410398837,0.9368014155995943,0.28489248566843645,0.9776745346780458,0.911848675977232,0.38066149143709704,0.37683802318411724
regressor,2d,svm,279,diverse_25,4,42,0.8814319533951873,1.0600202572023503,0.10931872994799319,0.7772230839915822,0.957630286615854,0.2889419242617002,0.5441374098779818,0.5536108992296451,"{'C': 7.365422480344215, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.03181862245482344, 'max_iter': 10000}",-1.0283918624113981,1.0600202572023503,0.9170557658439628,0.03153063569213226,0.0010003553570523342,0.9998082139213931,0.9991175242534236,0.03162839479095223,0.9997389887890886,1.1236429456793366,0.3829443345960599,0.3711472383540193
regressor,2d,svm,279,diverse_25,1,42,0.7351393697293912,0.8779914614269426,0.24489860835540977,0.8984557443969162,1.066316630641554,0.11886859420725615,0.4018717367939212,0.41309045270631195,"{'C': 1.5393755446591924, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.07803549731051156, 'max_iter': 10000}",-0.5988579949199493,0.8779914614269426,1.137031156782756,0.153163734325997,0.07791549212421074,0.9747990804314706,0.935114798991243,0.2791334665069933,0.9822308269306154,0.7708690063386184,0.5290947694592034,0.5249951229209256
regressor,2d,svm,1865,scaffold,5,42,0.4517658556288571,0.594090404358629,0.6464060284942557,0.5237672602595229,0.6794115109903573,0.5012859044227443,0.7092967796795142,0.7276840320186981,"{'C': 291.1252279690908, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.154180968201119, 'max_iter': 10000, 'use_gpu': False}",-0.43936421860195873,0.594090404358629,0.4616000012662005,0.1391972452547998,0.023940192558807638,0.9894621857255852,0.9755932339016951,0.15472618575667027,0.9879932610325952,0.3529434085509993,0.8158160974032298,0.8262260826093871
regressor,2d,svm,1865,scaffold,3,42,0.41535543069801417,0.5618634978048129,0.6638072892741356,0.5865349159038418,0.7700186754329283,0.37761735765686355,0.6623292176358316,0.6683281261939903,"{'C': 4.58608464452542, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.021779919661569544, 'max_iter': 10000, 'use_gpu': False}",-0.40595858342303887,0.5618634978048129,0.5929287605154815,0.05718496262366949,0.0243063423283883,0.9876726725234859,0.9752102615326886,0.15590491438177406,0.9877271141602981,0.3156905901654591,0.8190052239207282,0.8106674069706197
regressor,2d,svm,1865,scaffold,2,42,0.45343292058933493,0.626734882861702,0.5663144192934525,0.5992937797934363,0.7648655330628067,0.3874829781692982,0.6352839841484378,0.5920727385064605,"{'C': 2.1303070164693874, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.01981105319134312, 'max_iter': 10000, 'use_gpu': False}",-0.3942133191253994,0.626734882861702,0.5850192836674515,0.10642741939794992,0.054066277602375416,0.9733797449321913,0.9449478013554787,0.23252156373630256,0.977296765720749,0.3927966133956713,0.766409141098483,0.7467987271071288
regressor,2d,svm,1865,scaffold,4,42,0.41698613951417535,0.5633682022979851,0.6940476760746339,0.5153893930214052,0.712267907848394,0.5138723501143803,0.7463866751800969,0.7484658053444276,"{'C': 17.31444419318999, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.033557183235177604, 'max_iter': 10000, 'use_gpu': False}",-0.48954779092667083,0.5633682022979851,0.5073255725507283,0.04204776698553909,0.005449453135030067,0.997259800946031,0.9942264638709749,0.07382041137131429,0.9969832894587702,0.3173837313604635,0.839538128592243,0.8410483589280512
regressor,2d,svm,1865,scaffold,1,42,0.45231205659711515,0.6214195019078169,0.6133204179810248,0.588887768006051,0.7631228083498726,0.37372965513224343,0.6595224270650776,0.6517121980076549,"{'C': 5.236233731977987, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.019899198172284183, 'max_iter': 10000, 'use_gpu': False}",-0.4755428329826209,0.6214195019078169,0.5823564206237963,0.051341361582060964,0.021280002536711258,0.9891308420811513,0.9780068929402628,0.14587666892519605,0.9894153016798798,0.3861621973513593,0.7837771894987446,0.7901539619990601
regressor,2d,svm,1865,random,5,42,0.4560834058851847,0.5916649098658922,0.5978639465999499,0.4832231351089243,0.6579565401641009,0.5410046996150107,0.7376486977939791,0.7689797623645228,"{'C': 471.2042001748793, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.025162836087684895, 'max_iter': 10000, 'use_gpu': False}",-0.4894339560137367,0.5916649098658922,0.43290680874471416,0.03700969462500448,0.010451167925521544,0.9947762035498605,0.9894924864143504,0.10223095385215548,0.9944393942121609,0.35006736556661433,0.7732930665613944,0.8138203507268119
regressor,2d,svm,1865,random,3,42,0.3700042566680909,0.482525844630221,0.7629261892855242,0.4626658298955731,0.6156716800093607,0.6255419366081969,0.7915671559521111,0.7932820156203153,"{'C': 5.393742877543747, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.028343815157966575, 'max_iter': 10000, 'use_gpu': False}",-0.33319911738841235,0.482525844630221,0.3790516175655486,0.05929005693632345,0.022298471468749536,0.9886154818461974,0.9768040413171724,0.1493267272418087,0.9897324460002922,0.23283119073610822,0.8790974288897965,0.8842909550485738
regressor,2d,svm,1865,random,2,42,0.36678496517629205,0.4966065807148371,0.7045438224546526,0.44143510216348253,0.5807010672099546,0.6361168615388508,0.8034748669876751,0.7900288994754104,"{'C': 2.4263552014582093, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.015125180904840975, 'max_iter': 10000, 'use_gpu': False}",-0.27494969418948434,0.4966065807148371,0.3372137294587802,0.08417664869464846,0.049131775344113116,0.9761034995087411,0.9508101387227791,0.2216568865253528,0.9800176827161532,0.246618096009282,0.8422077660232317,0.8142230544272773
regressor,2d,svm,1865,random,4,42,0.5897898263847903,0.8123702606686464,0.5103260268041363,0.46367615174330246,0.6190026240520782,0.6126474651759891,0.7873635586994503,0.802629714359231,"{'C': 4.894686605451778, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.12069844488391238, 'max_iter': 10000, 'use_gpu': False}",-0.6414187842845998,0.8123702606686464,0.3831642485833584,0.12656179063907458,0.02922440727788523,0.9857515891557852,0.9685429791912257,0.17095147638404656,0.9854616901676168,0.6599454404188445,0.7178111577979092,0.7489578465253977
regressor,2d,svm,1865,random,1,42,0.40159183814873783,0.5345776860638032,0.6202458243292595,0.4518499120327639,0.6118508691942152,0.6209055211389709,0.7980665573326122,0.805285797188102,"{'C': 3.389457499413534, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.023634347620304922, 'max_iter': 10000, 'use_gpu': False}",-0.3572123911731754,0.5345776860638032,0.3743614861337166,0.07058873744767333,0.031458447831639355,0.9845422180297466,0.9683701477877786,0.17736529489062777,0.985344770208483,0.2857733024373301,0.7885049783520702,0.8121554487763616
regressor,2d,svm,1865,umap,5,42,0.45318723143090617,0.6294886070488476,0.5291657087502608,0.7997425565823186,0.9931760627302488,-0.07936246592168894,0.28217054061863756,0.2584959379058692,"{'C': 0.01998461627838053, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.0349349271962884, 'max_iter': 10000, 'use_gpu': False}",-0.13006437924695224,0.6294886070488476,0.9863986915803591,0.33411671453614233,0.24942455931551943,0.8766542820181329,0.7517680281963728,0.4994242278018953,0.8842134925957252,0.39625590640429836,0.7376729874443491,0.76901494287792
regressor,2d,svm,1865,umap,3,42,0.3938763470615996,0.5501013455094635,0.6904612588337006,0.7491385726510165,0.9271054648248331,0.23351689686809807,0.5155550914454007,0.5129630236459718,"{'C': 16.63338176117233, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.06568802620328533, 'max_iter': 10000, 'use_gpu': False}",-0.4140500604298956,0.5501013455094635,0.8595245429080699,0.0789142594684355,0.018509952171801864,0.990379007151191,0.9799156004839215,0.13605128507956793,0.9909262111638181,0.30261149033132223,0.8427551320976343,0.843588731512359
regressor,2d,svm,1865,umap,2,42,0.38722703072764947,0.547140374334011,0.6457587451352078,0.7900711312450762,0.9435661382995149,0.13365671013604397,0.49157336207398533,0.5264117783285575,"{'C': 3.6338875554097427, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.05231203282480146, 'max_iter': 10000, 'use_gpu': False}",-0.3740797972244728,0.547140374334011,0.8903170573454592,0.08815860375709364,0.029949963349486408,0.9849223550963836,0.9685214099869668,0.17306057710953818,0.9856183383866062,0.29936258922636166,0.8060415930043192,0.7685906516195374
regressor,2d,svm,1865,umap,4,42,0.4648538803730903,0.6363577659996821,0.6062912443272891,0.6507064670464128,0.798898209968175,0.11088600003168692,0.3419211006190282,0.3154516932061064,"{'C': 979.4993522462285, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.1473720095939523, 'max_iter': 10000, 'use_gpu': False}",-0.49517330239014695,0.6363577659996821,0.6382383498903541,0.13141306654720622,0.019933052764712147,0.9917472049890353,0.9802314280547398,0.14118446360953513,0.989586313334621,0.40495120634810616,0.7810563009539658,0.7766791525565593
regressor,2d,svm,1865,umap,1,42,0.4786785759154041,0.6315846299579362,0.6208823213127568,0.5713910652484837,0.784434978708237,0.30640278284248745,0.6384627154562199,0.6367078435388727,"{'C': 228.31537225169316, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.019363789701485633, 'max_iter': 10000, 'use_gpu': False}",-0.5321070143561082,0.6315846299579362,0.6153382358209921,0.031153535866225587,0.009895796005825049,0.995004468995295,0.9899213964689312,0.09947761560182798,0.9945471313232264,0.39889914479910316,0.7926947639227431,0.8098839914447999
regressor,2d,svm,1865,time,5,42,0.38827681033974537,0.5329003831098994,0.7165370779589442,0.7965619854070538,0.9752185573640879,-0.026126129594112424,0.3743461968381505,0.3272275356946528,"{'C': 0.09641391194129119, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.20026126318265577, 'max_iter': 10000, 'use_gpu': False}",-0.15699992072673652,0.5329003831098994,0.9510512346272928,0.27417265548440434,0.14130115761987563,0.926910389685534,0.85469861385688,0.3759004623831629,0.9297910001928342,0.2839828183186776,0.8503865968278077,0.8392264796156428
regressor,2d,svm,1865,time,3,42,0.5600907755318586,0.7023989037162937,0.5625940008517543,0.8234095762275168,1.0262182941726408,-0.00046516326150780607,0.27846380545372723,0.22605610618459984,"{'C': 36.56898808636318, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.062071633437654525, 'max_iter': 10000, 'use_gpu': False}",-0.6392821150891034,0.7023989037162937,1.0531239872946045,0.05964914342031217,0.0039837290066094206,0.9980708710373698,0.9951504737758645,0.06311678862719032,0.9977224231267541,0.49336421994185115,0.7632489923159883,0.7804356318498802
regressor,2d,svm,1865,time,2,42,0.43651290968740664,0.6252519244329047,0.5631068344887786,0.7693576996153382,0.9581709795516986,0.12211190479057155,0.3579969882899872,0.33448027794936513,"{'C': 5.554718164126041, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.127184451116275, 'max_iter': 10000, 'use_gpu': False}",-0.48549622123198555,0.6252519244329047,0.9180916260550616,0.12317568223802038,0.019531656577183386,0.9907220296467953,0.9770252860943345,0.1397557032009191,0.9895745561401164,0.3909399690070507,0.7614950471141047,0.7623604499260109
regressor,2d,svm,1865,time,4,42,0.445880175154876,0.5853582270004264,0.6595857198748344,0.7805723697722435,0.9692176745312118,0.10208467453002845,0.41000429969393715,0.39620247755099924,"{'C': 32.445715395389584, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.11764251413015314, 'max_iter': 10000, 'use_gpu': False}",-0.47156807825519,0.5853582270004264,0.9393829006236899,0.10657931733891363,0.01294819795146303,0.9938581924228626,0.9850413832837888,0.11379014874523642,0.993173347602849,0.3426442539170827,0.8219647982041086,0.8238228943469109
regressor,2d,svm,1865,time,1,42,0.26565598806781554,0.39433721004201255,0.6533508313785628,0.907220313852265,1.1296721291864475,-0.22560666679198849,0.1605671513281627,0.18152870538096463,"{'C': 0.8423055303644663, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.022097118015097183, 'max_iter': 10000, 'use_gpu': False}",-0.2611967414601274,0.39433721004201255,1.2761591194606416,0.05347007306047233,0.017726384374203957,0.9885169422725663,0.9770898860100321,0.1331404685818852,0.9866309058076925,0.15550183522371833,0.8303814838572742,0.8993844575938965
regressor,2d,svm,1865,butina,5,42,0.4536201398318311,0.6183670826066552,0.5899166912132189,0.6226054705857551,0.8205995522998905,0.4041248441533364,0.6377364514284198,0.697827450808041,"{'C': 25.23834922967082, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.29392258623099377, 'max_iter': 10000, 'use_gpu': False}",-0.3617923991217934,0.6183670826066552,0.6733836252347807,0.23461961833637227,0.06583056820535702,0.9704987658285255,0.9295208007095207,0.2565746834848618,0.9641019163046584,0.3823778488514659,0.7740549453510694,0.7846709771483013
regressor,2d,svm,1865,butina,3,42,0.4152195408904644,0.5365694511586493,0.618970746195339,0.5845012300760688,0.7410202927199184,0.3084640184624282,0.5779219295239304,0.5300638150699217,"{'C': 2.730884253831744, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.1371482209408228, 'max_iter': 10000, 'use_gpu': False}",-0.2960104799819657,0.5365694511586493,0.5491110742227137,0.16175543901415,0.057868618613584465,0.974723914379054,0.9448076972503071,0.24055897117668354,0.9751770306459361,0.2879067759166941,0.7966744942250967,0.7671150878074379
regressor,2d,svm,1865,butina,2,42,0.47360385940604294,0.6126226509330625,0.6734955288858616,0.5435796131981916,0.7104988084037802,0.31946532714356646,0.5873764929960366,0.5542283103068018,"{'C': 2.097935085737813, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.022575753262135075, 'max_iter': 10000, 'use_gpu': False}",-0.38251871037649043,0.6126226509330625,0.5048085567431916,0.10081393155816214,0.05294782345966241,0.9747194293800254,0.9479955015418224,0.230103940556572,0.9772257913536011,0.3753065124362529,0.8325968028741292,0.8511319111885066
regressor,2d,svm,1865,butina,4,42,0.4596129735325595,0.6658804975227689,0.5725554226050332,0.5552843860604395,0.7204288353789516,0.42243557980352553,0.6761600602007027,0.6520552050498878,"{'C': 188.17854349329153, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.021444022699366214, 'max_iter': 10000, 'use_gpu': False}",-0.5814528808775691,0.6658804975227689,0.5190177068454725,0.03174838768941767,0.007128022452388822,0.9963421185536762,0.9926097251942966,0.08442761664519982,0.9953199798440733,0.4433968369811703,0.7787806226061686,0.8145278029194114
regressor,2d,svm,1865,butina,1,42,0.4703761203570772,0.6136523461678755,0.5510841507074931,0.7405298097584742,0.9794329962349606,0.17453210520957563,0.4687873043443683,0.4276437669023023,"{'C': 2.8139446438752778, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.09904258310175545, 'max_iter': 10000, 'use_gpu': False}",-0.42892012470520824,0.6136523461678755,0.9592889941137924,0.12443332097431391,0.03412599364653194,0.9832967612614029,0.9623707389489695,0.18473222146266724,0.9838400477345106,0.376569201957338,0.7456166892195418,0.7258548168464282
regressor,2d,svm,1865,diverse_25,5,42,0.8681134739760965,0.9919801800705772,0.3527236471655252,0.7662431318520068,0.9615132856154892,0.04130702597531,0.37860030129104105,0.3717731171340001,"{'C': 0.05667550041137984, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.47448070243235835, 'max_iter': 10000, 'use_gpu': False}",-0.5375231932340498,0.9919801800705772,0.9245077984150933,0.4062750378021815,0.20653115288453566,0.938246420183394,0.8210705095415172,0.4544569868365274,0.9337166901253724,0.9840246776528548,0.6814159414412027,0.6794440667729928
regressor,2d,svm,1865,diverse_25,3,42,0.5560337605325063,0.6692194993199343,0.5068113937740366,0.7713231854334313,0.9592010850561004,0.31857863471156966,0.5956974826542829,0.611739595007787,"{'C': 16.81844930347092, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.010016143949996972, 'max_iter': 10000, 'use_gpu': False}",-0.6591963649817261,0.6692194993199343,0.9200667215728002,0.010020722545174759,0.0001004632219617682,0.9999828103104249,0.9999166162701288,0.010023134338208194,0.9998986554657722,0.4478547382700236,0.7549976771407177,0.7674418604651163
regressor,2d,svm,1865,diverse_25,2,42,0.81742178651324,0.9788234953708971,0.15550183856820432,0.644805744677234,0.7882069354266233,0.389634366309767,0.7171519300576814,0.7339167562717287,"{'C': 587.4435034058129, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.010153624866078133, 'max_iter': 10000, 'use_gpu': False}",-0.9687394247338166,0.9788234953708971,0.6212701730546292,0.010048224149533252,0.00010168848061362932,0.9999849714045611,0.999918110247447,0.01008407063708051,0.9999231420236488,0.9580954350901006,0.40620081874147035,0.37267533760989596
regressor,2d,svm,1865,diverse_25,4,42,0.7736115968198896,0.9089426359885034,0.38774140022449866,0.876971980880289,1.038588041498201,0.10298297376699583,0.3352794220594836,0.37363681652806485,"{'C': 0.8380749324321498, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.4510132445759198, 'max_iter': 10000, 'use_gpu': False}",-0.5157493121853278,0.9089426359885034,1.0786651199430686,0.36809338472133313,0.15460098988338894,0.9485259654099357,0.864124607469654,0.3931933238031757,0.9394241353618091,0.8261767155177291,0.6425876505835617,0.6504335143019204
regressor,2d,svm,1865,diverse_25,1,42,0.8231887642712626,0.9480815118317555,0.2897337657735306,0.8188553034016939,1.0156015370375988,0.18034148726802046,0.4837196514804458,0.45826129655483605,"{'C': 50.84303334376496, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.022862447183549444, 'max_iter': 10000, 'use_gpu': False}",-0.9254468028036769,0.9480815118317555,1.0314464820331333,0.02254167750891258,0.0005123300527857843,0.9999107702893093,0.999535287170651,0.022634709028078633,0.999818397666038,0.8988585530771871,0.6494110501496292,0.6333873602645053
regressor,2d,svm,4822,scaffold,5,42,0.3636983707872099,0.49205066660206825,0.8112490228928855,0.48931691208881556,0.6346464969655218,0.7771614662183299,0.8843028093199273,0.8794004592528497,"{'C': 1.6716413451704373, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.016580279220396756, 'max_iter': 10000}",-0.3186130797450076,0.49205066660206825,0.40277617611060806,0.07122712920427333,0.03008059653480047,0.9881890892085823,0.9762541562706447,0.17343758685706068,0.9880334785863629,0.24211385850353973,0.9023744095275938,0.8970474950034292
regressor,2d,svm,4822,scaffold,3,42,0.39084536541806664,0.546023988000556,0.7886252056936973,0.4696247324131891,0.5909345296674118,0.7119554587544661,0.8482916815564515,0.8289885075381248,"{'C': 3.8070997683660166, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.13624186218272089, 'max_iter': 10000}",-0.3793325776125881,0.546023988000556,0.34920361835324515,0.13311795872456736,0.027786026297129934,0.9910941685380402,0.9806788922427647,0.1666914103879679,0.9898595890179727,0.2981421954720313,0.8963796265304618,0.8979190549535904
regressor,2d,svm,4822,scaffold,2,42,0.4127667347828896,0.5676736008518202,0.772804180642888,0.5126016443634087,0.6414589088848137,0.7268811440604861,0.8583935477554729,0.8526317556736326,"{'C': 7.692824569214454, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.08208531672794983, 'max_iter': 10000}",-0.47287460251681757,0.5676736008518202,0.4114695317876958,0.07915021392961677,0.00898685008531982,0.9969964470289903,0.9933301750450365,0.09479899833500258,0.9967415226178512,0.3222533171040717,0.8817632361746437,0.8850750888964795
