task,dimension,model,dataset,split,fold,seed,best_k,val_mae,val_rmse,val_r2,test_mae,test_rmse,test_r2,test_pearson_r,test_spearman_r,median_mae,median_rmse,median_r2,mean_mae,mean_rmse,mean_r2,random_mae,random_rmse,random_r2
regressor,2d,knn,230,random,4,42,5,0.39515457384306246,0.5319625140072811,0.5895296434779886,0.4544138662863733,0.6261503666653063,0.4776391511594269,0.7059383632320588,0.7010997768765674,0.7148143416580314,0.8783774890458079,-0.027958861863760065,0.7186323237391983,0.8672524412527081,-0.002084633581781903,0.9664050021393754,1.194505786702185,-0.9010338782106475
regressor,2d,knn,230,scaffold,4,42,3,0.33077155169019645,0.4565318188036176,0.6960355153427538,0.573785308731691,0.7794954768810092,0.1884673502453581,0.4834099671994931,0.509310119145874,0.713501009949283,0.865674291728002,-0.0008934306188754793,0.7261934321467233,0.8722647715067406,-0.016191279796611058,1.045470975370377,1.3374399181287517,-1.3890616712580162
regressor,2d,knn,230,butina,4,42,5,0.4602055779413614,0.6684728266682998,0.3324639163912756,0.6407541524539466,0.8197156520549641,0.3085467062164572,0.5670094512402406,0.4641152796573417,0.839701620456641,0.9896924799394289,-0.00794523209905873,0.8471084216404006,0.9858850687484347,-0.00020488817010000382,1.1029822535079503,1.3505836590938287,-0.8770652763863345
regressor,2d,knn,230,diverse_25,4,42,1,0.6479283767857699,0.8934980219968457,-0.4359244339571513,0.8294859138171664,1.1455644945866512,-1.3762898981268865,0.25903374530907197,0.3005507353393638,0.627668812961306,0.7628761865309535,-0.05382488359483251,0.6557838849537017,0.7994163298254285,-0.15719450624260833,0.8217612370445019,1.0473603925413146,-0.9863355946171433
regressor,2d,knn,230,umap,4,42,3,0.4244057340755098,0.6452300827544738,0.42679778068815244,0.9063336970661585,1.1293002529311609,-0.3355410791076303,0.11991965434602539,0.10989047663365961,0.8663241792660491,1.0692951448105552,-0.19738438357906274,0.8459028080207245,1.0328163883628139,-0.11708093802322006,1.0765248111361152,1.3558045534401606,-0.9250081663697316
regressor,2d,knn,230,time,4,42,5,0.5081088294929093,0.7387896585263428,0.2577214965112147,0.7526567899373212,0.9387690132517984,-0.8184316264276279,0.03199033985581767,-0.005792189534502927,0.6357523962633255,0.7713360909880231,-0.22762801079474237,0.5795827676478872,0.7040536307748544,-0.022800587851174114,1.0110444189780925,1.2635587897701357,-2.2943549504172127
regressor,2d,knn,2409,random,4,42,5,0.6000333991346571,0.7827537761190303,0.5079394291501723,0.5928025890852322,0.7753899623082974,0.5155944233982959,0.7204666195395847,0.7066873101372511,0.9257717901294379,1.1171616977156937,-0.005543492285645657,0.941126268603151,1.1156336156458402,-0.002794557881407256,1.3325731327755082,1.6233730255610817,-1.123271036717533
regressor,2d,knn,2409,scaffold,4,42,3,0.638851475643814,0.856547898740679,0.40450059850301356,0.7820835951167192,1.0544677852900695,0.1790305499964805,0.5136269535416798,0.5083008228522548,0.9715431959299422,1.1743971015561836,-0.01833414328905869,0.9749341848247536,1.163800241136791,-3.971928598511809e-05,1.4012392609156767,1.6686385984372187,-1.0558192792154109
regressor,2d,knn,2409,butina,4,42,3,0.5820614470514225,0.8096359659544741,0.46560612092799614,0.7989476392085103,1.0156907282369583,0.2739352657010202,0.5490454059301833,0.5281331515272638,1.0240438114091979,1.2555848209077285,-0.10954387584948932,1.0016465928283746,1.2142694010612545,-0.037725453900146366,1.3521597371247005,1.675905707104722,-0.9767489963035048
regressor,2d,knn,2409,diverse_25,4,42,3,0.8229609899709858,1.0483215406314037,0.2692189280333541,1.006467029046975,1.2110189052595095,0.10097640415571074,0.38575382903214517,0.39506436597472916,1.1091797229823057,1.2953826848564525,-0.028644763768388426,1.1084897348560354,1.2947496698070542,-0.0276396731101467,1.3096452727036791,1.6665887285043957,-0.7026529100334822
regressor,2d,knn,2409,umap,4,42,5,0.44596833616505227,0.5656985956484876,0.5911112899620192,0.9406416676094104,1.1707023054437455,0.06580966217036655,0.37618857126741756,0.352587618057337,1.0244089212027345,1.2145749303731808,-0.005520778445010643,1.035493930770678,1.2130051153380328,-0.0029232251480713067,1.3664126781373451,1.676937789183168,-0.9167979089986089
regressor,2d,knn,2409,time,4,42,3,0.7642616907010998,0.9969443527280192,0.3507094320081776,1.0796314121915318,1.3109701737279966,-0.11230134940181902,0.3529633352321966,0.3900890455448497,1.1896255885616303,1.403486512435002,-0.27483309344489704,1.1362300838212396,1.332388138460606,-0.14894266661626965,1.3650066598778128,1.6689988910974882,-0.8028057653531617
regressor,2d,knn,260,random,4,42,5,0.48607224845088115,0.645721472192966,0.7030094503528661,0.4793752022084901,0.6545759063617765,0.653974143280962,0.8133906758852842,0.8166596757346085,0.9426272281389289,1.1132942536415795,-0.0009409469686858518,0.9451436036545802,1.1127900590977489,-3.452948931115252e-05,1.2775648611289672,1.5315718598814936,-0.894363327311918
regressor,2d,knn,260,scaffold,4,42,3,0.43484646847550157,0.5829430831592166,0.7522192240390608,0.6190353855355146,0.823803630208399,0.40656164468866385,0.6709505001846547,0.6692432213405999,0.8927288958986432,1.0707093494824138,-0.0024700340122951747,0.8919930636787079,1.0694020856978825,-2.3631989928496466e-05,1.2777023819632,1.631965918702961,-1.3288975248841615
regressor,2d,knn,260,butina,4,42,3,0.4150513684855517,0.61480393900407,0.7507953273224418,0.8820459424599567,1.0957805049083122,-0.277824657687894,0.30754691201122963,0.26359536920088583,0.8067884466633496,0.9695242289952385,-0.00032577381996445887,0.8092362249168633,0.9701652849577702,-0.0016490554603900698,1.1942567837314986,1.4570289393508857,-1.2592301781937842
regressor,2d,knn,260,diverse_25,4,42,3,0.7919345117943467,1.0751190474286134,0.1031214226929178,0.7919407789965641,0.9490319587389109,0.2221716572064576,0.5469236365540626,0.5213062090154067,0.9335138340098207,1.0868416447078246,-0.020127912825533834,0.939500192095502,1.078502159271757,-0.004532811347757404,1.191368923733711,1.4975294316781036,-0.9367466882450837
regressor,2d,knn,260,umap,4,42,5,0.46257129943519915,0.6217005607414848,0.6884465554006332,0.8721002208123811,1.1735331838009462,0.08673352963717462,0.4080718836820721,0.31492803175372625,0.9795841790420003,1.2324536846199996,-0.007274823884309445,0.9784546673163349,1.2454402622595757,-0.02861432171094047,1.3056220771128217,1.6375810390577616,-0.7783300467271259
regressor,2d,knn,260,time,4,42,3,0.43666828198538155,0.6790437740180213,0.679061469968733,0.8344632326253895,1.0633017519768273,-0.004680873853383227,0.3344343367227303,0.3657995829017812,0.9672802048436958,1.1636550888392294,-0.20327147659525702,0.943653109484884,1.132704161180876,-0.1401134462708753,1.2708924989130321,1.5352556133275708,-1.0944811863500226
regressor,2d,knn,262,random,4,42,3,0.44748884991758875,0.6134513572665238,0.6700047605330749,0.4875585447778419,0.6569062032971384,0.6209383573197811,0.7942092960844285,0.7803461577346885,0.8995497543956881,1.0676290701457738,-0.0012531499097960808,0.9004934015807453,1.068180621928142,-0.0022879392819004085,1.2622205818103855,1.5594783559888514,-1.1362979187786908
regressor,2d,knn,262,scaffold,4,42,1,0.5355863201517934,0.7490662523040665,0.4163724429485204,0.7496276340672711,1.025087388298861,0.13354842050875726,0.5816297339282934,0.5834688913836525,0.9458629142582091,1.157172182262321,-0.10412561863502523,0.9291543428783858,1.1337458608485427,-0.05987328609911868,1.2233161317723817,1.5522373480318727,-0.9867296548825375
regressor,2d,knn,262,butina,4,42,5,0.5246827523482291,0.6727207432867978,0.6527193057840035,0.7774287284036232,0.9878477336565087,-0.22719157325937944,0.1404548549677992,0.13250733454856595,0.79442148019962,0.9488588342165066,-0.13223235067088535,0.7861473727043387,0.9399128405186723,-0.1109832576425509,1.1995715814427113,1.5033832692679159,-1.8423121687390998
regressor,2d,knn,262,diverse_25,4,42,3,0.8515286519083467,1.0061590353822332,0.05475601881476544,0.8219006415481389,0.9897938226092059,0.1318338135957311,0.4495801954558171,0.39124066660921425,0.9009088937810412,1.0645979719423762,-0.0043490145635136646,0.9053697796231428,1.0682526153872984,-0.011256481809956309,1.4090629699518686,1.7010464701065302,-1.5641636833077222
regressor,2d,knn,262,umap,4,42,3,0.45845795439471293,0.6340468272757278,0.6976360049868845,0.7755774965003028,0.9824339659217698,-0.16636908239873938,0.29332060159885365,0.26611680946264293,0.7673876213435364,0.9240782115939958,-0.031921644072804956,0.7658771677807763,0.9180531887577921,-0.01850918024344894,1.2822126134889993,1.5375467706236832,-1.8568400914149406
regressor,2d,knn,262,time,4,42,3,0.5161622658854985,0.6881730234591439,0.616641163574931,0.9223838662996067,1.1683221610529502,-0.02178396398145166,0.507489899445871,0.4481032850893842,0.9991171873564186,1.1874711056998548,-0.05555278305786193,1.0001334022608415,1.1884989282952767,-0.057380853695963685,1.2601586473956912,1.526815077708823,-0.7450454129442299
regressor,2d,knn,279,random,4,42,5,0.5356058881985879,0.7369420735996227,0.5384201269801541,0.5996679078315008,0.7962185307477073,0.5188692864130446,0.7358636658191047,0.7241479082635639,0.9768174183567754,1.163611247422102,-0.02757691878823243,0.973058061993607,1.1569127141505546,-0.01578011663420731,1.2954842304589422,1.5902913031742216,-0.9193398819054126
regressor,2d,knn,279,scaffold,4,42,5,0.5783520543992362,0.757995592072787,0.5165596986526597,0.7069916466604816,0.8736731255946827,0.4453239672832108,0.668403372641672,0.6520719715174224,0.9735335207763173,1.1735147120439655,-0.0007336976809031448,0.9741918548468298,1.1763201409960484,-0.005524166993355228,1.304485701209255,1.6032641760297297,-0.8678914064810404
regressor,2d,knn,279,butina,4,42,5,0.5559912386833664,0.7409230266149497,0.552494596068206,0.7336482079063538,0.9114649314631832,0.10844583563935539,0.46110759461744166,0.40992198608605246,0.8113824734755696,0.9702519867521052,-0.010268673514108873,0.8088375971834368,0.9665302455493999,-0.0025330599198454262,1.2130018729618908,1.492709517917051,-1.3912138041808912
regressor,2d,knn,279,diverse_25,4,42,5,0.7984441157828738,1.0219051201957654,0.2402370262945348,0.799509532213533,0.9656111853897142,0.2770406093940957,0.5270482122759248,0.4559270896728875,0.9628234245495262,1.135692711193565,-7.139302029224304e-05,0.9623760428882313,1.1363856047252845,-0.0012920654384065422,1.176551059209048,1.4800394577414677,-0.6984623140536315
regressor,2d,knn,279,umap,4,42,5,0.5385532998040851,0.7306036534117409,0.5742312054964006,1.0908886543554108,1.3725555704974703,-0.5889644580920366,0.0367400046415763,0.03216366008476608,0.9597167708194034,1.151211799776683,-0.11780172231795549,0.9685374377863896,1.1607577964116018,-0.13641649362774033,1.2556149250784958,1.5372053054731996,-0.9930493803282054
regressor,2d,knn,279,time,4,42,3,0.49489235127759856,0.6589630664089114,0.6096635664404657,1.0770156942701856,1.3610952054879082,-0.5054213132173753,0.13850338680028026,0.1502721987848151,0.9598742687662458,1.1528810918345163,-0.08006547782178441,0.9450166055140012,1.136301136191948,-0.04922331809834235,1.298890597930718,1.576811338731029,-1.0204147039555287
regressor,2d,knn,284,random,4,42,3,0.3542989240719302,0.49254321261685113,0.7236634835958518,0.43733443924084103,0.6323042606096125,0.562849271406801,0.757727539893216,0.7529347971634684,0.7603980868203375,0.9591281902642012,-0.0058478725726611724,0.7603534661675289,0.957977015063725,-0.003434822346002786,1.1023128531013604,1.361993859816,-1.0282864507928249
regressor,2d,knn,284,scaffold,4,42,3,0.45233877755107943,0.6721804574166301,0.6052249040092027,0.6022986774101614,0.8261553457108056,0.3033062476703364,0.5694918413248462,0.5742469608771489,0.8049022126935615,0.9982203973309569,-0.017118048916974438,0.7984868161308121,0.9937767084288947,-0.008082577191615758,1.2061313038667871,1.492723980155806,-1.2744557954816393
regressor,2d,knn,284,butina,4,42,5,0.46590440424366736,0.6570907386546715,0.5545401114814453,0.8411210850109303,1.0630164746089086,0.07272164218250254,0.3865053710290502,0.4072633060183451,0.8958797910863455,1.1057946013856876,-0.0034114762335308857,0.8952254374893486,1.104813039075436,-0.0016309036827613088,1.1860816520681097,1.468577645200969,-0.7697990567137027
regressor,2d,knn,284,diverse_25,4,42,1,0.7850829605889915,1.102020030103318,-0.059092917141604584,0.860344761839185,1.1348991361702987,-0.2736772339172504,0.38514484327827236,0.37183689863543473,0.8348947848285531,1.0065943579435201,-0.001967970609893843,0.8332551203058851,1.005633274911875,-5.555238587517941e-05,1.2286589841301367,1.5466997630643962,-1.3656848752810937
regressor,2d,knn,284,umap,4,42,3,0.4838827741823537,0.699188693187491,0.42028258698253096,0.8958791922235569,1.184429415542766,-0.37456679668578396,0.07083626453390467,0.06106996727836138,0.8670910353981421,1.0464343168032029,-0.07293009412755636,0.8694699110818197,1.0504879623708208,-0.0812587628299768,1.1425975599626783,1.4014092011323789,-0.9243205111783646
regressor,2d,knn,284,time,4,42,3,0.42432569399554404,0.5661440163157101,0.5908495115461911,0.8830324537420238,1.1198851107503978,0.1399028544841383,0.4565345345721134,0.4509593264854185,1.052052871882181,1.2095535939526112,-0.00334617088252398,1.0541567643012184,1.2109549207269392,-0.005672368463430111,1.2058231883182617,1.446699022699164,-0.4353471169456593
regressor,2d,knn,4005,random,4,42,5,0.4901352765207162,0.7013664672752774,0.544505878613653,0.43860513271071866,0.593876015103821,0.7201440264271155,0.8524803994003001,0.836583512279193,0.9524258124241823,1.1226451343994328,-6.449011666465054e-05,0.959583389127639,1.1234570612657406,-0.0015115597652657353,1.2891704944294002,1.574014991628606,-0.9658969044544914
regressor,2d,knn,4005,scaffold,4,42,3,0.4819321381932085,0.626623398038476,0.6370198696652961,0.6182757600614465,0.8357795760647824,0.43574179151360803,0.6809325838880839,0.662579247432096,0.9167351395961382,1.1159616139440593,-0.0059882081120239405,0.9223552634826055,1.1126867885432783,-9.266138054364603e-05,1.2386028560054263,1.5292985149557448,-0.889204237688719
regressor,2d,knn,4005,butina,4,42,3,0.42402986844148244,0.6171368161773364,0.6846390483834032,0.9262093810140337,1.2366692020752108,-1.4965332611668645,0.23619547373251054,0.240160474677728,0.7466821053136823,0.9082962825114816,-0.34674489927489516,0.7497309737965607,0.9117345478489508,-0.3569601351621148,1.1355282517914407,1.4230735407759438,-2.305863775890883
regressor,2d,knn,4005,diverse_25,4,42,5,0.7707904280691146,0.9423225925985144,0.09038629359689088,0.7353672745822942,0.9132010564385762,0.38186260921330306,0.6203495155910367,0.6312707030460465,1.0295822945294522,1.1947657021302251,-0.05807803298203429,1.0224890910179059,1.1648240725046155,-0.005710255389034469,1.3647693425097924,1.665363924277699,-1.0557509958294924
regressor,2d,knn,4005,umap,4,42,3,0.4854899305928414,0.6391086515451795,0.6055227675731374,0.8107350077421328,1.0237991692752908,-0.3877979790798842,0.2958925115427612,0.263304163718595,1.3373007774083732,1.5549629313125553,-2.201376744530502,1.2296580497129752,1.4565646892815236,-1.8090292394859784,1.4376221088551797,1.7511349337256843,-3.06009250807465
regressor,2d,knn,4005,time,4,42,5,0.48901167562341474,0.7111477004568739,0.46924261949012946,0.7559829024353136,0.9916151215961312,0.28959956909846507,0.5873964319837456,0.5604959579501042,1.0526235858637922,1.2508939342051155,-0.13046704773223539,1.0256774743780805,1.2119268562125964,-0.06113283537805003,1.245036370999947,1.5388310519307027,-0.7107983275061931
regressor,2d,knn,4822,random,4,42,3,0.4176590025495224,0.5702095663883887,0.7936363252093038,0.4509831171317398,0.6316258058820827,0.7131075493062408,0.8557502405997741,0.842722583794507,1.002353244034581,1.1792419808740238,-1.2095263640654608e-05,1.0027797886760998,1.1794629930670941,-0.00038697265273257564,1.355218401570774,1.659021082784442,-0.9792616037777344
regressor,2d,knn,4822,scaffold,4,42,1,0.4151268389740162,0.5836857207850711,0.7041687915452788,0.5651557852867011,0.7668264680937172,0.5281369131890725,0.7535307556488369,0.6996370322072147,1.0617911113071008,1.2159538370906335,-0.18646789225203952,1.0466995326296225,1.1992436650095324,-0.1540820356896564,1.3268908759274975,1.6515035627124361,-1.1886728203861199
regressor,2d,knn,4822,butina,4,42,3,0.45786204558759325,0.6170033570768938,0.783765319385182,0.8751726881540152,1.1271999217630686,-0.09748991587848055,0.3591814843150851,0.2745233307178273,1.0023589526864174,1.1813819543209358,-0.2055335574031576,0.9866562263104818,1.1610627380639393,-0.16442095799151923,1.3162370557638945,1.6537131468648785,-1.3622126810316058
regressor,2d,knn,4822,diverse_25,4,42,3,0.7775190109418805,0.9813329661431931,0.4908031789128193,0.6797893070574481,0.8611555648236857,0.46751297915336887,0.6920274641315425,0.6868207002170094,1.033552200603008,1.2577712762057052,-0.13592366330247607,1.0093784311690595,1.1971863941175143,-0.029127887011232367,1.2815428822587311,1.5773276162537289,-0.7864448604197567
regressor,2d,knn,4822,umap,4,42,3,0.42339339962287653,0.559477932292156,0.7847111253468135,0.76609407516777,0.9657040911313842,-0.4077087288692358,0.19838649639614586,0.11098869523093584,1.2527650357633884,1.3982942416471609,-1.9513573662555341,1.2219447940731127,1.3661554174429618,-1.8172466966426302,1.3324973122913522,1.654738142278673,-3.133169504021428
regressor,2d,knn,4822,time,4,42,5,0.44715303953145447,0.5901016179862582,0.6720536521920074,0.7021848231724469,0.9600892541210492,0.49801798561099253,0.706725798790842,0.7131241014978449,1.2296509339796915,1.3553911391435576,-0.0004473162738189984,1.2295999436167413,1.355497193601846,-0.00060388517286869,1.4407837405338484,1.79207947778318,-0.7489583703442573
regressor,2d,knn,1865,random,5,42,3,0.4419571315904349,0.5985815505100428,0.5884069442682367,0.5030440810088767,0.7415163897032943,0.41701775040258393,0.6719670613388656,0.6955297879070259,0.7859403986516491,0.9737150854229691,-0.005258188193492774,0.7874897741906501,0.9719281892669948,-0.001572009757430548,1.1564281329417934,1.4216696376279532,-1.1429458604835072
regressor,2d,knn,1865,scaffold,5,42,3,0.44672376526266355,0.6295591329547172,0.6029247357225362,0.5445909706875098,0.7244615144403476,0.43295636397545156,0.6765379265008187,0.6928137751575253,0.7786217505945443,0.9633670472852077,-0.002696307425637867,0.7847547485496913,0.9669655190450827,-0.010201054813029353,1.0226223859783417,1.305716607111825,-0.8419748561249241
regressor,2d,knn,1865,butina,5,42,3,0.5172740633853972,0.7388221296183023,0.4145913197395692,0.5980616021522764,0.8674347556910014,0.334165390887856,0.6248579175808,0.6315552489947045,0.9041032235118253,1.0686686135659715,-0.01059893477843632,0.9035722561045441,1.065929827026286,-0.005425641498780331,1.2378207476072602,1.5059463856879276,-1.0068353763853306
regressor,2d,knn,1865,diverse_25,5,42,5,0.8640918694176646,1.0844158572021212,0.09884256701169669,0.8393551002259062,1.0438499822551137,-0.1299133555636527,0.16525396600475392,0.16692685359144677,0.8645984568561167,1.0366053815812302,-0.11428397305594329,0.839380100882296,1.017029748566222,-0.07259626053286561,1.1426212325379332,1.4179917226400913,-1.0850494392216303
regressor,2d,knn,1865,umap,5,42,3,0.48452389073473207,0.7538049763197999,0.324834352843854,0.8109970455862088,0.9955970361008716,-0.08463100339642438,0.2968440044289168,0.2734722514438237,0.7912488395874879,0.9570130860382072,-0.00219118102854976,0.791338584361895,0.9636053510464295,-0.016045672045292836,1.1040083510271257,1.3934561020951943,-1.1247185407085634
regressor,2d,knn,1865,time,5,42,5,0.4109323899735414,0.5729521052477031,0.6723268668396087,0.7805896687718525,1.003768813675345,-0.08708681865061862,0.2868924288323291,0.2948387473399622,0.7290797387700615,0.9647144564339001,-0.004140320476246018,0.7324486501454422,0.968844857896047,-0.012757132085090772,1.1192824601884555,1.3525424279493712,-0.9737794720044315
regressor,2d,knn,220,random,5,42,3,0.4029332527792433,0.5499962273706424,0.7531026419159452,0.4859857825349349,0.688207719329607,0.6699977385965821,0.8239651887160357,0.7569076170614879,0.9107564071319784,1.2222629466328074,-0.04089549539525983,0.9345202409661015,1.19829865886422,-0.0004790138701245006,1.2810053933493566,1.7304381786368508,-1.086363678578428
regressor,2d,knn,220,scaffold,5,42,5,0.448064955903604,0.6324259495522015,0.6787586902654577,0.5458968518057972,0.7204647953063088,0.5041937939639739,0.7411000709229045,0.756074659918901,0.8113296922780473,1.0239563922352255,-0.0014963085422015077,0.8591715826531438,1.0425935301554186,-0.03828476361911903,1.301630048276328,1.6475725917582034,-1.592838979710519
regressor,2d,knn,220,butina,5,42,1,0.4359052706235836,0.6197343089744441,0.7644341339299057,0.768676521774797,1.0567663299910248,-0.5133511661027912,0.20005787522657437,0.26577340159636975,0.7110944241684322,0.8607050794034737,-0.0039001344081111,0.7474902397231414,0.8838921713982588,-0.05871814233698691,1.1410839710117973,1.4204336925043168,-1.7341586490740237
regressor,2d,knn,220,diverse_25,5,42,3,0.7923966828473269,1.0113371728445313,0.13616454838033065,0.9102760056389828,1.19403034673558,-0.030311989616802704,0.2537755026074763,0.28920005266292076,0.9690180522978458,1.2600632679623982,-0.1474208244958164,0.9413076905863917,1.1983301671208302,-0.037745859655826,1.18477255497143,1.6240575018044088,-0.9060786995871186
regressor,2d,knn,220,umap,5,42,5,0.45180899502777205,0.6267611582898678,0.7162062574013129,0.810068545254109,1.0231743134702465,-0.2564133122995549,0.20575986939213645,0.2123569274099093,0.8286327834397371,0.9466675222842711,-0.07554411300677222,0.9150449109900001,1.0265253542559516,-0.2646566523627465,1.1599609571225649,1.5160490621264155,-1.7584161316572677
regressor,2d,knn,220,time,5,42,5,0.45218810921399893,0.622578486256384,0.6859625046151252,0.8795479269152474,1.267309139651932,-0.931356014964285,0.23831658775236575,0.19213485546743655,0.7298462787002994,0.9156885964280743,-0.008307073819029176,0.8276816621750037,0.9711744112495203,-0.13420527959274575,1.0627084633511126,1.3827416778479844,-1.2992135445431927
regressor,2d,knn,230,random,5,42,3,0.4117302861383424,0.6471946852525735,0.5699194560228134,0.3813719827422257,0.5080666913931785,0.6206202204362555,0.791229055307825,0.7544376405722681,0.6645223186840646,0.832527176976281,-0.01866074705886267,0.6678734134320586,0.8248670437315285,-1.4672781232238918e-06,0.9665504833218274,1.1799696840696576,-1.0463241583291691
regressor,2d,knn,230,scaffold,5,42,5,0.38214936645841935,0.5366180466282005,0.583141144110157,0.5352183215874221,0.7196737338323336,0.24527070839558218,0.5740576115302904,0.551709555831297,0.6889153657443419,0.8290805743725029,-0.0016439680784876565,0.6975344893635052,0.830931406451778,-0.0061210819616766,1.0351300149229343,1.2948339878118396,-1.4431384687077258
regressor,2d,knn,230,butina,5,42,3,0.3584572112861383,0.5697359758856864,0.5197637611249013,0.4860077966536005,0.6517003457122191,0.32149481368953137,0.6417384146691061,0.6175693471226696,0.6569236474155957,0.8202272163548088,-0.07479495774107559,0.643448723226301,0.7953739667913062,-0.010648214458162775,0.9572703947633042,1.204344979754805,-1.3171763227540443
regressor,2d,knn,230,diverse_25,5,42,5,0.6974807947591654,0.8383763189660558,-0.37063491784200164,0.6947017057404817,0.9650039293704221,-0.048643951157821386,0.23261266461986493,0.257952379121082,0.7653654159300282,1.0111296735883246,-0.15128700910978043,0.7415597841869265,0.972770403841129,-0.0655911143212966,1.2107184594423854,1.483318913513354,-1.4776443215232318
regressor,2d,knn,230,umap,5,42,3,0.42799241605556604,0.6140659206267022,0.5239026493555122,0.7129574210811042,0.9124635313267703,-0.13749783194864307,0.1476349941592235,0.09974170644194352,0.6684575552503504,0.868491424321715,-0.030506213469293053,0.6735201772854055,0.8594633015484889,-0.009192979058558537,0.9798381233215486,1.2535400213945593,-1.146821588710198
regressor,2d,knn,230,time,5,42,5,0.4189737808633728,0.5616620114395801,0.6261919292861545,0.8230773070803367,0.9599377294883273,-0.5922425642637177,-0.19508411624446637,-0.20564077092880748,0.6933980258137022,0.7868236784313001,-0.06973929274303359,0.6704919584024529,0.7649811383347275,-0.011170894959490862,0.9855085371312325,1.2538420959033205,-1.7164943080533828
regressor,2d,knn,2409,random,5,42,5,0.5940149207128995,0.8193359315922075,0.46506637381999716,0.6367327385442019,0.8372505457023685,0.5004389399044551,0.7344674680635995,0.7420432408407038,1.021988759147912,1.2337540069383774,-0.08476297205373173,1.008294615686512,1.2011951471461917,-0.02826448940501347,1.3700739469599699,1.6829005168136402,-1.0183412098076854
regressor,2d,knn,2409,scaffold,5,42,3,0.5240381678023367,0.7409669526523465,0.6153180022675035,0.6882695089757843,0.8786370651611461,0.4248603563797022,0.6702356523870214,0.6206861172240594,0.9516468375784323,1.162928922256815,-0.0075360802388726444,0.9608869748268939,1.1599273934895382,-0.0023418748228070108,1.2416727985306169,1.529520423279943,-0.7428693192117828
regressor,2d,knn,2409,butina,5,42,5,0.5400684009045922,0.7171421428749961,0.5358795425791361,0.8750590961695435,1.122399243238128,-0.114386413296516,0.3147144674511937,0.2662719898870428,0.8646532772456953,1.0646827932617051,-0.002724320746146036,0.8828718287591371,1.0646773714938695,-0.002714108268472515,1.3195052801024016,1.590148610748437,-1.23674516049625
regressor,2d,knn,2409,diverse_25,5,42,3,0.79121161668459,0.9581493195392962,0.3080250831142509,0.9032078565621089,1.1211119736377773,0.13233461690980464,0.46246272048785975,0.46345269531417066,1.1184279412520302,1.2741294059228632,-0.1206793436335305,1.0818146598116936,1.2218377209867664,-0.030579137184133964,1.4630690859664917,1.7461138693819853,-1.1047446437579267
regressor,2d,knn,2409,umap,5,42,5,0.6055575961986651,0.8203104330517854,0.4579225555336217,0.9378298721388747,1.1372711905683515,0.05643538231374401,0.28732442846728323,0.2914926334260803,0.9844536672463051,1.1708120600847853,-4.1323635814105586e-05,1.0046305960420032,1.1819522544432355,-0.019162506900301857,1.3977999470302411,1.7326141411782885,-1.1900159662027479
regressor,2d,knn,2409,time,5,42,3,0.5996012165862298,0.7866120804188984,0.5579451474602515,0.9366094305503588,1.1928459226366575,-0.10924176488455162,0.19982224311609859,0.2216949776175353,0.9153761774803537,1.1333946989318133,-0.001428314309010359,0.9353819290371863,1.1386201514813352,-0.010683658763973813,1.3749849003775825,1.6425414049268154,-1.103246448994612
regressor,2d,knn,260,random,5,42,3,0.5237135724214845,0.7282929642813757,0.5962047883674733,0.5072366790883814,0.6823976189632508,0.5962340999246865,0.7949357737745049,0.7911252006052398,0.9030346651338288,1.0740331860748442,-0.00020733154271934673,0.9074183724809104,1.0748771253604423,-0.0017798079058892746,1.2177115303347068,1.5162260157758298,-0.993345226751279
regressor,2d,knn,260,scaffold,5,42,5,0.4574854006357096,0.6053350579484064,0.7457657815650357,0.6637227521496988,0.905911990140636,0.3644929128725677,0.6549820309786321,0.686304494730348,0.9407430292263534,1.146116347028809,-0.017198699845160093,0.9349595310363163,1.1386544807856243,-0.003996737567802944,1.2556080898228452,1.5173315744081812,-0.7828276995392307
regressor,2d,knn,260,butina,5,42,5,0.4530240627450154,0.6458994690393733,0.6268130739895807,0.833808510929658,1.0840054212735841,0.35452685943867823,0.6148986377721752,0.6225131588065987,1.2444123630207273,1.4091511065074391,-0.09076300257676118,1.2554044092413914,1.4232206697148626,-0.11265302163827062,1.4330408690752483,1.7438399900508035,-0.6704309661546464
regressor,2d,knn,260,diverse_25,5,42,3,0.6861955328470687,0.813456987922577,0.4889052412494337,0.7313685014963781,0.9712696934087185,0.29008279356234046,0.565285319600789,0.581214830650032,0.9623823568821747,1.155421976186666,-0.004637243994542128,0.9717415128053224,1.1668502108685932,-0.0246091860854325,1.15333281557312,1.4520965844030753,-0.5867884655878963
regressor,2d,knn,260,umap,5,42,3,0.47384784236810595,0.6870611331516516,0.5794315926903826,0.910414225460198,1.1121679765684325,0.11513643748458136,0.5970558494491134,0.46387650651557694,1.139184762731395,1.3120413246721212,-0.23148908762970533,1.1048451452197217,1.2766844038786591,-0.1660109956691025,1.3312444558982097,1.5965192069180034,-0.8234079132712002
regressor,2d,knn,260,time,5,42,3,0.49035299658976367,0.6639154568504243,0.63778605467889,0.8488266177250813,1.1115332898901085,-0.1029706300751243,0.23729276027066226,0.2520793750421566,0.8444480763984961,1.0586503378174896,-0.0005160981976493062,0.8503173478879771,1.0612043626675898,-0.005349470097890663,1.1870746866556419,1.5182253206978347,-1.0577445512533457
