endpoint,method,repeat,n_folds,n,sigma,err_unc_corr,ece,miscalibration_area
LOG_Caco_AB,fus_GRMS_late_rf,1,5,1616,0.09895403196271706,0.08434250539317072,0.19613340143289518,0.19863136181218607
LOG_Caco_AB,fus_GRMS_late_rf,2,5,1616,0.09178504373810226,0.09839329986570775,0.20360967459344242,0.20638405910301946
LOG_Caco_AB,fus_GRMS_late_rf,3,5,1616,0.09701184654789194,0.09056851963315729,0.19945965468085408,0.20243362832870418
LOG_Caco_AB,fus_GRMS_late_rf,4,5,1616,0.09169750301662193,0.13986883657331498,0.20755289893112816,0.21014397132181664
LOG_Caco_AB,fus_GRM_early_attfp,0,5,1616,0.12006891229771441,0.07635044296127365,0.1913351791125481,0.19565700193242005
LOG_Caco_AB,fus_GRM_early_attfp,1,5,1616,0.10723691017142518,0.09224494181072396,0.17770460359470103,0.18159647502874696
LOG_Caco_AB,fus_GRM_early_attfp,2,5,1616,0.1244762509331331,0.1956299848703714,0.18604510597206367,0.19218879328064015
LOG_Caco_AB,fus_GRM_early_attfp,3,5,1616,0.10006140595507583,-0.050241027006536494,0.1965110369405484,0.19927964467946152
LOG_Caco_AB,fus_GRM_early_attfp,4,5,1616,0.12612717821401534,0.031978307542912074,0.19382998184356792,0.19810090431468397
LOG_Caco_AB,fus_GRM_early_lgbm,0,5,1616,0.09598773122157912,0.16466338500820424,0.1576603864089821,0.15815397481373628
LOG_Caco_AB,fus_GRM_early_lgbm,1,5,1616,0.08893010847730098,0.11409419626832183,0.16619645462649754,0.16716090369937261
LOG_Caco_AB,fus_GRM_early_lgbm,2,5,1616,0.09174042222061965,0.12026298080595309,0.16502606537545958,0.16667363304826707
LOG_Caco_AB,fus_GRM_early_lgbm,3,5,1616,0.1044815879988302,0.17114979601933167,0.1643720738844177,0.16681856735902909
LOG_Caco_AB,fus_GRM_early_lgbm,4,5,1616,0.09039060140968463,0.13799700275500384,0.1908703041003439,0.19252525668070866
LOG_Caco_AB,fus_GRM_early_rf,0,5,1616,0.08913246546412558,0.14066936266536298,0.16449581003930902,0.1654545056232923
LOG_Caco_AB,fus_GRM_early_rf,1,5,1616,0.08708129212981769,0.1150542395052411,0.1695870819846401,0.1706162109652421
LOG_Caco_AB,fus_GRM_early_rf,2,5,1616,0.09223374865362556,0.1327773825315982,0.1671204379374488,0.1693192382222134
LOG_Caco_AB,fus_GRM_early_rf,3,5,1616,0.1024889374673413,0.1848508367671816,0.16854147481119638,0.17064885631973145
LOG_Caco_AB,fus_GRM_early_rf,4,5,1616,0.09405807082120894,0.1367815737513924,0.19244113716864095,0.194242318513477
LOG_Caco_AB,fus_GRM_late_attfp,0,5,1616,0.07272592321892044,0.041597291906323074,0.19200859331566006,0.1937756997559275
LOG_Caco_AB,fus_GRM_late_attfp,1,5,1616,0.07742477786361845,-0.0779952423501899,0.1880481857460612,0.1897991982959304
LOG_Caco_AB,fus_GRM_late_attfp,2,5,1616,0.07617894869381352,-0.028387239964147538,0.19430371698007534,0.19591850360425367
LOG_Caco_AB,fus_GRM_late_attfp,3,5,1616,0.08601765493675324,0.049782400417957576,0.19220691226573172,0.19480713072200045
LOG_Caco_AB,fus_GRM_late_attfp,4,5,1616,0.0896366591041741,0.06262539164675886,0.19715355228686005,0.20025548123459758
LOG_Caco_AB,fus_GRM_late_lgbm,0,5,1616,0.11352668339873018,0.16160661175318872,0.18499335322233518,0.1891154226059313
