endpoint,method,repeat,fold,n,r2,spearman,mae
LOG_Caco_AB,fus_GRM_late_lgbm,4,3,1616,0.17535708092024138,0.5738731087677108,0.3005703101465443
LOG_Caco_AB,fus_GRM_late_lgbm,4,4,1616,0.2360693168549045,0.5088440795790714,0.29428626413657566
LOG_Caco_AB,fus_GRM_late_rf,0,0,1616,0.3361461980127829,0.6261171485521193,0.2745821532082039
LOG_Caco_AB,fus_GRM_late_rf,0,1,1616,0.30592953966419456,0.6176312598653779,0.28519944321254553
LOG_Caco_AB,fus_GRM_late_rf,0,2,1616,0.28415842676051417,0.5700522011390512,0.2871998559869784
LOG_Caco_AB,fus_GRM_late_rf,0,3,1616,0.29292726711468653,0.5662980984393747,0.2854314366701545
LOG_Caco_AB,fus_GRM_late_rf,0,4,1616,0.29459778588465135,0.589911817865378,0.2868578008613361
LOG_Caco_AB,fus_GRM_late_rf,1,0,1616,0.4028626468468278,0.6708864632210995,0.25428918601608624
LOG_Caco_AB,fus_GRM_late_rf,1,1,1616,0.3934362317681409,0.6651025604361808,0.26022274725221184
LOG_Caco_AB,fus_GRM_late_rf,1,2,1616,0.22588293418368177,0.5104827869881827,0.30409722314967325
LOG_Caco_AB,fus_GRM_late_rf,1,3,1616,0.33306785864421173,0.6202859084182993,0.2689920231844356
LOG_Caco_AB,fus_GRM_late_rf,1,4,1616,0.2916003522673505,0.6273867475879839,0.28336180793940474
LOG_Caco_AB,fus_GRM_late_rf,2,0,1616,0.34712042441480473,0.6316743354806978,0.2746224034204509
LOG_Caco_AB,fus_GRM_late_rf,2,1,1616,0.31474886183739115,0.653109212688211,0.27805256605305423
LOG_Caco_AB,fus_GRM_late_rf,2,2,1616,0.3299626912585063,0.6131118056504644,0.27927928737057856
