target,split,fold,method,n,mae,r2,spearman,source
4005,time,4,median,377.0,1.0526235858637922,-0.13046704773223539,,fitted
4005,time,4,monroe35,377.0,0.8155974215330828,0.27859071421301973,0.5451551800493197,fitted
4005,time,4,pub_gnn,,0.8752233982086182,0.1914748549461364,0.4865281375723825,published
4005,time,4,pub_knn,,0.7559829024353136,0.289599569098465,0.5604959579501042,published
4005,time,4,pub_mlp,,0.8843978047370911,0.118980586528778,0.530987911990414,published
4005,time,4,pub_rf,,0.7882022523560691,0.3314034070044815,0.5628840219308655,published
4005,time,4,pub_svm,,0.7798292141743203,0.3305036094306,0.6357962793540559,published
4005,time,4,pub_xgboost,,0.8404230178444894,0.190538595308899,0.4374102504555143,published
4005,time,5,chemeleon,244.0,0.7027934306836351,0.29301074310742015,0.6200528530414938,fitted
4005,time,5,knn,244.0,0.7567242828846642,0.3288174261495551,0.5749290566343059,fitted
4005,time,5,lgbm,244.0,0.8022194365697456,0.18880906297848077,0.5240866157458146,fitted
4005,time,5,median,244.0,1.009352855502902,-0.07927943867402631,,fitted
4005,time,5,monroe35,244.0,0.7879747433534093,0.2893183867940625,0.5722856232254376,fitted
4005,time,5,pub_gnn,,0.8677489757537842,0.1568112969398498,0.4835047735369656,published
4005,time,5,pub_knn,,0.7567242837205516,0.3288174257583287,0.5749290566343059,published
4005,time,5,pub_mlp,,0.783447265625,0.2399063110351562,0.6988189383714083,published
4005,time,5,pub_rf,,0.7594320137591897,0.3435348780906563,0.6094822953994659,published
4005,time,5,pub_svm,,0.7003873603826583,0.4175915851181977,0.718214517553701,published
4005,time,5,pub_xgboost,,0.7337171596616803,0.3221976367639863,0.5707325817872586,published
4822,time,1,chemeleon,825.0,1.025440291943151,-0.030211333228788773,0.5764888307024706,fitted
4822,time,1,knn,825.0,1.0832840018772392,-0.18235902729283393,0.2979709665713358,fitted
4822,time,1,lgbm,825.0,1.2770535480052245,-0.7126110711500424,0.3208808659370521,fitted
4822,time,1,median,825.0,1.0971825698213349,-0.052807774459188606,,fitted
4822,time,1,monroe35,825.0,1.150237127741976,-0.3806035798281775,0.5503777138883358,fitted
4822,time,1,pub_gnn,,0.9505861401557922,0.1312060952186584,0.6558935181818463,published
4822,time,1,pub_knn,,1.0832840023226282,-0.1823590279301863,0.2979695940531346,published
4822,time,1,pub_mlp,,1.101971983909607,-0.184340238571167,0.3754406111706089,published
4822,time,1,pub_rf,,1.1716586826339508,-0.3950529276264318,0.4731371479103557,published
4822,time,1,pub_svm,,1.0944352553847705,-0.2075081638686979,0.6051218515670282,published
4822,time,1,pub_xgboost,,1.2081092752939249,-0.5118788048278868,0.3528975800291053,published
4822,time,2,chemeleon,596.0,1.0835732571252585,-0.10029308240106838,0.7203093341507613,fitted
4822,time,2,knn,596.0,1.1533442424744869,-0.3292340097413604,0.2675346038682146,fitted
4822,time,2,lgbm,596.0,1.155588980200243,-0.30371880100496407,0.590988258587689,fitted
4822,time,2,median,596.0,1.1664956222641107,-0.08312483611741883,,fitted
4822,time,2,monroe35,596.0,1.0828656313658644,-0.11147615467216077,0.7595120278830896,fitted
4822,time,2,pub_gnn,,1.4987190961837769,-0.7482329607009888,0.6527803783574263,published
4822,time,2,pub_knn,,1.1533442419050877,-0.3292340090126959,0.2675346038682146,published
4822,time,2,pub_mlp,,1.1349036693572998,-0.2579512596130371,0.611303215678016,published
4822,time,2,pub_rf,,1.1196077378332077,-0.2440115643247065,0.607567045690042,published
4822,time,2,pub_svm,,1.2357843159084552,-0.4951359796884202,0.7032112592935622,published
4822,time,2,pub_xgboost,,1.1672803248172607,-0.3585685640666516,0.544635311532229,published
4822,time,3,chemeleon,388.0,0.6314083426182654,0.6547178241326503,0.8118170842401113,fitted
4822,time,3,knn,388.0,0.6793835208867225,0.5860866461745351,0.7537190637838131,fitted
4822,time,3,lgbm,388.0,0.6486353532999586,0.6274029385849794,0.7833574878005722,fitted
4822,time,3,median,388.0,1.2185291251664425,-0.01911658050571985,,fitted
4822,time,3,monroe35,388.0,0.5424185597369564,0.7388912305191577,0.8536921557982998,fitted
4822,time,3,pub_gnn,,1.0556281805038452,0.0277011394500732,0.7754172297521764,published
4822,time,3,pub_knn,,0.6793835205656127,0.5860866468293902,0.7537231086820679,published
4822,time,3,pub_mlp,,0.6520793437957764,0.6174535751342773,0.7765722426175623,published
4822,time,3,pub_rf,,0.6580461368895395,0.6136110710694965,0.7991111209401021,published
4822,time,3,pub_svm,,0.7125398869379913,0.5697972292412969,0.7893288481572227,published
4822,time,3,pub_xgboost,,0.6867852953653956,0.5881644987715798,0.7797655799482499,published
4822,time,4,chemeleon,273.0,0.5791656354553045,0.6894491233656241,0.7957942026801168,fitted
4822,time,4,knn,273.0,0.7021848228834469,0.4980179856001501,0.7131334331609064,fitted
4822,time,4,lgbm,273.0,0.6485966258683125,0.6313939616377144,0.7563435108538299,fitted
4822,time,4,median,273.0,1.2296509339796915,-0.0004473162738189984,,fitted
4822,time,4,monroe35,273.0,0.5215209582790726,0.7484408961764771,0.8163144879317717,fitted
4822,time,4,pub_gnn,,0.9815781116485596,0.1053964495658874,0.776404267126231,published
4822,time,4,pub_knn,,0.7021848231724469,0.4980179856109925,0.7131241014978449,published
4822,time,4,pub_mlp,,0.7362697720527649,0.5266066193580627,0.7384359593809074,published
4822,time,4,pub_rf,,0.6418123601280036,0.6279343433559181,0.7866316759100415,published
4822,time,4,pub_svm,,0.64482915627302,0.5901015887017778,0.7618394768253861,published
4822,time,4,pub_xgboost,,0.5928819567872785,0.6567413718838271,0.7905426427329746,published
4822,time,5,chemeleon,172.0,0.6109750899453948,0.6858450375222237,0.8009028032747234,fitted
4822,time,5,knn,172.0,0.7574391268877503,0.4503938883945585,0.6703851128715017,fitted
4822,time,5,lgbm,172.0,0.7033509963800886,0.5927204373323409,0.7743399227875425,fitted
4822,time,5,median,172.0,1.2775835912100626,-0.036933819358399456,,fitted
4822,time,5,monroe35,172.0,0.6071336167174967,0.6738037240928578,0.8412718723770116,fitted
4822,time,5,pub_gnn,,0.9018895626068116,0.3193694353103637,0.670299419258133,published
4822,time,5,pub_knn,,0.7574391282311934,0.4503938870526341,0.6703851128715017,published
4822,time,5,pub_mlp,,0.60849529504776,0.6515381336212158,0.7680111036640984,published
4822,time,5,pub_rf,,0.7378744100093805,0.5082039689164115,0.761564363558291,published
4822,time,5,pub_svm,,0.7104382126089369,0.5464750405866827,0.7615702596074092,published
4822,time,5,pub_xgboost,,0.7051228675374627,0.5458328689392951,0.749846846331724,published
220,umap,1,chemeleon,561.0,1.0132887242455555,-0.23569398578093081,0.12461116792820809,fitted
220,umap,1,knn,561.0,0.9982498672811355,-0.14434616717708404,0.19283536326428913,fitted
220,umap,1,lgbm,561.0,1.0005922119704205,-0.1430655224148385,0.18330358734622387,fitted
220,umap,1,median,561.0,0.9780813613596373,-0.03693092436579515,,fitted
220,umap,1,monroe35,561.0,0.921795334390207,-0.031045932438616308,0.2524119869494403,fitted
220,umap,1,pub_gnn,,1.111952781677246,-0.4013488292694092,0.0146509039045105,published
220,umap,1,pub_knn,,0.9982498665202107,-0.1443461663595691,0.1930137666493403,published
220,umap,1,pub_mlp,,1.0780918598175049,-0.3011043071746826,0.0069281681110955,published
220,umap,1,pub_rf,,1.0772442210650328,-0.2524412497183157,0.2865181473554207,published
220,umap,1,pub_svm,,0.9565372992981768,-0.0757143389747738,0.1324383265072843,published
220,umap,1,pub_xgboost,,0.984305295292934,-0.1416087520612281,0.1279663447650164,published
220,umap,2,chemeleon,294.0,0.5397613714237952,0.4593576381077564,0.7020849836727863,fitted
220,umap,2,knn,294.0,0.7848275622103094,-0.19096527711651712,0.3341085482483552,fitted
220,umap,2,lgbm,294.0,0.7444888441826015,0.04839834023578704,0.32037996067193053,fitted
220,umap,2,median,294.0,0.7585917865609554,-0.035919261915526635,,fitted
220,umap,2,monroe35,294.0,0.6379569024216674,0.27685733394685785,0.5139052035588165,fitted
220,umap,2,pub_gnn,,0.9094713926315308,-0.6442344188690186,0.1575837281355902,published
220,umap,2,pub_knn,,0.7848275608961475,-0.1909652719798378,0.3338863588055472,published
220,umap,2,pub_mlp,,0.6602516770362854,0.2045448422431945,0.5054614559058207,published
220,umap,2,pub_rf,,0.7742054511343758,0.1348978617671715,0.3924304618955722,published
220,umap,2,pub_svm,,0.7101189277424645,0.1370256741433175,0.4223138269461723,published
220,umap,2,pub_xgboost,,0.6815020590162483,0.0984387689630454,0.5121052572048918,published
220,umap,3,chemeleon,254.0,0.9020169361316677,0.019389891288804306,0.45797810718595905,fitted
220,umap,3,knn,254.0,0.9956685752296542,-0.1429593303723351,0.24214264584548503,fitted
220,umap,3,lgbm,254.0,1.0288832372462173,-0.2284650568270543,0.29312165476472557,fitted
220,umap,3,median,254.0,1.0996307504263685,-0.40021431566846366,,fitted
220,umap,3,monroe35,254.0,0.9955220153189991,-0.14752275932144654,0.3864731151015337,fitted
220,umap,3,pub_gnn,,0.928108811378479,0.0142284631729125,0.4533737757824409,published
220,umap,3,pub_knn,,0.9956685762141096,-0.1429593317500617,0.2421614643122019,published
220,umap,3,pub_mlp,,0.9827637076377868,-0.143768310546875,0.4644314052608512,published
220,umap,3,pub_rf,,0.763598620497851,-0.0426523252022319,0.0979802206865311,published
220,umap,3,pub_svm,,0.9701562891584276,-0.1212629958976061,0.2843103906246301,published
220,umap,3,pub_xgboost,,0.995847224339286,-0.1911213601728492,0.303501002381932,published
220,umap,4,chemeleon,335.0,0.7147413808201765,0.056285151973266556,0.4289522260469267,fitted
220,umap,4,knn,335.0,0.7612503081489235,0.08594003761180513,0.326047815242542,fitted
220,umap,4,lgbm,335.0,0.7506186654615091,0.0009589388588820968,0.3771081316631524,fitted
220,umap,4,median,335.0,0.7861102709738802,-0.052265317345966844,,fitted
220,umap,4,monroe35,335.0,0.7556587664684712,0.021585060218069385,0.22615539154499306,fitted
220,umap,4,pub_gnn,,0.8459820747375488,-0.1815539598464965,0.1774990192829365,published
220,umap,4,pub_knn,,0.761250307514269,0.0859400385719968,0.326047815242542,published
220,umap,4,pub_mlp,,0.7644049525260925,-0.0831482410430908,0.3344816359370407,published
220,umap,4,pub_rf,,0.7402979629759687,0.0796344527635184,0.2238148176594608,published
220,umap,4,pub_svm,,0.7339397923540473,0.017969917693894,0.2620841151614049,published
220,umap,4,pub_xgboost,,0.7907208280384278,-0.0735893776184037,0.1476655687636956,published
220,umap,5,chemeleon,255.0,0.6199594551560255,0.1696118184822646,0.4481550249291941,fitted
220,umap,5,knn,255.0,0.8100685455337737,-0.25641331286367364,0.2123529084032039,fitted
220,umap,5,lgbm,255.0,0.7266011920340847,-0.08922816946956735,0.3421659943243471,fitted
220,umap,5,median,255.0,0.8286327834397371,-0.07554411300677222,,fitted
220,umap,5,monroe35,255.0,0.6732314486351328,0.21892567205866642,0.5470379909405425,fitted
220,umap,5,pub_gnn,,0.6164295673370361,0.1671599745750427,0.4449199531319733,published
220,umap,5,pub_knn,,0.810068545254109,-0.2564133122995549,0.2123569274099093,published
220,umap,5,pub_mlp,,0.6532937288284302,0.1440274715423584,0.4275330917492016,published
220,umap,5,pub_rf,,0.9245234365362708,-0.1730506965588658,0.2619123542780886,published
220,umap,5,pub_svm,,0.7529718205136737,0.0348631913505808,0.219682411253741,published
220,umap,5,pub_xgboost,,0.8226086526569794,-0.1912546918224507,0.1124976998615333,published
230,umap,1,chemeleon,274.0,0.7503467537959357,-0.1704071933496838,-0.09249598241529859,fitted
230,umap,1,knn,274.0,0.8070363708075212,-0.3505823320304724,-0.005567562499991962,fitted
230,umap,1,lgbm,274.0,0.7414283327784864,-0.18701551220434154,0.004946124810077993,fitted
230,umap,1,median,274.0,0.7274934046097233,-0.025835148239469863,,fitted
230,umap,1,monroe35,274.0,0.7079690023555535,0.012067865303166725,0.12702256939045053,fitted
230,umap,1,pub_gnn,,0.8035880327224731,-0.4247313737869262,-0.0389829665661459,published
230,umap,1,pub_knn,,0.8070363705616356,-0.3505823318213057,-0.0055675624999919,published
230,umap,1,pub_mlp,,0.7719438672065735,-0.320069670677185,0.0470609545674818,published
230,umap,1,pub_rf,,0.6802502715174572,-0.1623597059250823,-0.1420251136665207,published
230,umap,1,pub_svm,,0.7205037180931836,-0.0210860557762857,-0.0180655891629343,published
230,umap,1,pub_xgboost,,0.7234399786655283,-0.0579761249743273,0.1325564426808249,published
230,umap,2,chemeleon,216.0,0.6967419201183737,-0.6395911315373002,-0.11116896794484062,fitted
230,umap,2,knn,216.0,0.6358390947693257,-0.3937473804394833,0.05493674845372303,fitted
230,umap,2,lgbm,216.0,0.68706620780073,-0.500401727456415,-0.13746036297764988,fitted
230,umap,2,median,216.0,0.5696594839598322,-0.0027347476030117335,,fitted
230,umap,2,monroe35,216.0,0.6268246396443792,-0.33917397466559285,-0.07070913692079202,fitted
230,umap,2,pub_gnn,,0.8410193920135498,-1.290639877319336,-0.0325720991391983,published
230,umap,2,pub_knn,,0.6358390942098543,-0.3937473791176846,0.054936748453723,published
230,umap,2,pub_mlp,,0.7053452730178833,-0.539575457572937,-0.1565502584300479,published
230,umap,2,pub_rf,,0.6989150626217213,0.0059192753557933,0.2326998427568364,published
230,umap,2,pub_svm,,0.5970520305712967,-0.143270222392533,-0.0795913405907038,published
230,umap,2,pub_xgboost,,0.6870307697057612,-0.5012685141843687,-0.1405747045846391,published
230,umap,3,chemeleon,211.0,0.8626871813119784,-0.46024930494114713,-0.08198831240201822,fitted
230,umap,3,knn,211.0,0.8233073022449204,-0.5626639252974293,0.237104619291467,fitted
230,umap,3,lgbm,211.0,0.7303769268804065,-0.10437990278141651,0.2118373605600995,fitted
230,umap,3,median,211.0,0.7271306343055767,-0.012616692573658161,,fitted
230,umap,3,monroe35,211.0,0.7188215881342387,-0.037529156518983475,0.14034079189562038,fitted
230,umap,3,pub_gnn,,1.0370688438415527,-1.0077135562896729,-0.5030898974096386,published
230,umap,3,pub_knn,,0.8233073022449205,-0.5626639252974293,0.236785594433826,published
230,umap,3,pub_mlp,,0.7143695950508118,-0.0315024852752685,0.197486117051026,published
230,umap,3,pub_rf,,0.7118379981110986,-0.0149166585448496,0.0408281810217929,published
230,umap,3,pub_svm,,0.7219988516216311,-0.0201841916085274,0.1513430115227743,published
230,umap,3,pub_xgboost,,0.7818671167014157,-0.2118840253457852,-0.0839522709202946,published
230,umap,4,chemeleon,224.0,0.8878656359544096,-0.2543477302453123,0.09812222697350535,fitted
230,umap,4,knn,224.0,0.9063336977587869,-0.3355410822509173,0.1098560713387236,fitted
230,umap,4,lgbm,224.0,1.021777113816207,-0.7639216398372348,-0.11657012114663787,fitted
230,umap,4,median,224.0,0.8663241792660491,-0.19738438357906274,,fitted
230,umap,4,monroe35,224.0,0.8911632499615258,-0.2737427662646388,-0.05200512731000899,fitted
230,umap,4,pub_gnn,,0.9395516514778136,-0.3570079803466797,0.0646319181478871,published
230,umap,4,pub_knn,,0.9063336970661584,-0.3355410791076303,0.1098904766336596,published
230,umap,4,pub_mlp,,0.8398918509483337,-0.2262554168701172,0.2629250724144216,published
230,umap,4,pub_rf,,0.8081426634816681,-0.2035873641737735,0.0390962259908446,published
230,umap,4,pub_svm,,0.8582621693866432,-0.2119885758186033,0.0452330146346972,published
230,umap,4,pub_xgboost,,0.8777521945985107,-0.3826631962733084,0.1210708487332809,published
230,umap,5,chemeleon,241.0,0.6649777881183184,-0.11637278732128786,0.0404849847903101,fitted
230,umap,5,knn,241.0,0.7129574208784558,-0.1374978327830867,0.09974170644194352,fitted
230,umap,5,lgbm,241.0,0.7726439641187811,-0.28207656284695326,-0.1703752397701062,fitted
230,umap,5,median,241.0,0.6684575552503504,-0.030506213469293053,,fitted
230,umap,5,monroe35,241.0,0.6659527809290751,-0.03588409346014387,0.0499898084715979,fitted
230,umap,5,pub_gnn,,0.9390597939491272,-1.0331404209136963,-0.3415135060207379,published
230,umap,5,pub_knn,,0.7129574210811042,-0.137497831948643,0.0997417064419435,published
230,umap,5,pub_mlp,,0.7169808149337769,-0.2995734214782715,-0.0062611038059301,published
230,umap,5,pub_rf,,0.7177802246553631,-0.2010532262565001,0.10888346543087,published
230,umap,5,pub_svm,,0.6654261866141934,-0.032697450008323,0.0993880570875074,published
230,umap,5,pub_xgboost,,0.7311434654401214,-0.3998958990646823,0.0012787142731689,published
260,umap,1,chemeleon,415.0,0.8000788252067624,-0.18497870124240956,0.3263756563901549,fitted
260,umap,1,knn,415.0,0.9634594767168239,-0.6531673355191201,-0.06373735491721214,fitted
260,umap,1,lgbm,415.0,0.7806851970130623,-0.08921164778844037,0.14653878649734925,fitted
260,umap,1,median,415.0,0.856301400854851,-0.36984967951203696,,fitted
260,umap,1,monroe35,415.0,0.7010299971317409,0.12285551327336464,0.3992759161345329,fitted
260,umap,1,pub_gnn,,0.90118408203125,-0.4582102298736572,0.0388705290744037,published
260,umap,1,pub_knn,,0.9634594768588864,-0.6531673360653147,-0.0637479352714705,published
260,umap,1,pub_mlp,,0.7689383029937744,-0.1839268207550048,0.3733798315636162,published
260,umap,1,pub_rf,,0.9610675171672391,-0.0401369209686435,0.0554227818324805,published
260,umap,1,pub_svm,,0.7444668462533183,0.0424354011330859,0.2082724487855916,published
260,umap,1,pub_xgboost,,0.751696377892435,-0.063349395751683,0.2221488501131294,published
260,umap,2,chemeleon,297.0,1.0020968258698548,-0.5717894970164348,0.3055175903088542,fitted
260,umap,2,knn,297.0,1.1230348648993198,-0.8443033490295404,-0.026537113511541557,fitted
260,umap,2,lgbm,297.0,1.1006542056758573,-0.8458471108932477,0.15465525599495303,fitted
260,umap,2,median,297.0,1.012458829501878,-0.4378349831880406,,fitted
260,umap,2,monroe35,297.0,0.9409635309413792,-0.31023386057852176,0.31778388973294824,fitted
260,umap,2,pub_gnn,,1.0210652351379397,-0.6842654943466187,0.076229839283733,published
260,umap,2,pub_knn,,1.123034864362609,-0.844303346734335,-0.0265371135115415,published
260,umap,2,pub_mlp,,1.1680338382720947,-1.0304441452026367,0.2471472557862541,published
260,umap,2,pub_rf,,1.1570260672013175,-0.657005783595491,0.1656415771568905,published
260,umap,2,pub_svm,,0.9328231392764512,-0.2769423391404759,0.2888724164390435,published
260,umap,2,pub_xgboost,,1.2135795216292524,-1.1588200844071932,-0.0495955892353756,published
260,umap,3,chemeleon,242.0,0.7662803129448352,0.31464193774824456,0.6409414085664233,fitted
260,umap,3,knn,242.0,0.9338462655923744,-0.1890498405594081,0.26946857309878397,fitted
260,umap,3,lgbm,242.0,0.8808773669580556,0.13079810044959383,0.4422412683378436,fitted
260,umap,3,median,242.0,1.0122182554953048,-0.08628955549716255,,fitted
260,umap,3,monroe35,242.0,0.7946137202742196,0.28237523706487166,0.6107881328863219,fitted
260,umap,3,pub_gnn,,0.8027963042259216,0.2947033643722534,0.5165665035803279,published
260,umap,3,pub_knn,,0.9338462668214252,-0.1890498421805411,0.2694685730987839,published
260,umap,3,pub_mlp,,0.7587504982948303,0.2745193839073181,0.5715890015328833,published
260,umap,3,pub_rf,,0.9163457389086817,0.1329131992037269,0.2634213435831938,published
260,umap,3,pub_svm,,0.952477680454081,0.0379917033031083,0.4985129014416581,published
260,umap,3,pub_xgboost,,0.9069166564204568,0.0613192681646408,0.370260039482608,published
260,umap,4,chemeleon,206.0,0.7691907516817224,0.34040991126130915,0.4949357950445684,fitted
260,umap,4,knn,206.0,0.8721002209855618,0.08673352908256671,0.31492792367452777,fitted
260,umap,4,lgbm,206.0,0.8096147292597389,0.2833765613038335,0.4033291419377281,fitted
260,umap,4,median,206.0,0.9795841790420003,-0.007274823884309445,,fitted
260,umap,4,monroe35,206.0,0.699430933243625,0.44995946908365525,0.7054153639718217,fitted
260,umap,4,pub_gnn,,1.0275497436523438,-0.097176194190979,0.5718447217521103,published
260,umap,4,pub_knn,,0.8721002208123811,0.0867335296371746,0.3149280317537262,published
260,umap,4,pub_mlp,,0.902071177959442,0.2019866108894348,0.3915609394852005,published
260,umap,4,pub_rf,,0.7531643471091503,0.0282456948123137,0.2317794814374491,published
260,umap,4,pub_svm,,0.8155486819409626,0.2955909002975515,0.5012162880419804,published
260,umap,4,pub_xgboost,,0.8090821134512978,0.2850258415983743,0.4773936504487301,published
260,umap,5,chemeleon,191.0,0.6307133921115868,0.5501203806941883,0.658156407076559,fitted
260,umap,5,knn,191.0,0.9104142240679591,0.1151364399830388,0.4638902846590501,fitted
260,umap,5,lgbm,191.0,0.8853997185828942,0.16571888304240434,0.5268750258722077,fitted
260,umap,5,median,191.0,1.139184762731395,-0.23148908762970533,,fitted
260,umap,5,monroe35,191.0,0.7501034209301046,0.3865438337704157,0.6760549918110803,fitted
260,umap,5,pub_gnn,,0.938631236553192,0.0852959752082824,0.5156299380847204,published
260,umap,5,pub_knn,,0.910414225460198,0.1151364374845813,0.4638765065155769,published
260,umap,5,pub_mlp,,0.6918461322784424,0.484887421131134,0.625480833453686,published
260,umap,5,pub_rf,,0.8819232476042109,-0.285160940424374,-0.1272038269156703,published
260,umap,5,pub_svm,,0.8411637905760599,0.2929522608526426,0.6529250430033227,published
260,umap,5,pub_xgboost,,0.7825105283619883,0.3386424145143287,0.5782698384755958,published
262,umap,1,chemeleon,163.0,0.7893467081598307,-0.30419996760200574,0.0319776101333477,fitted
262,umap,1,knn,163.0,0.9185930965843958,-0.4881866318399357,0.16134373212201206,fitted
262,umap,1,lgbm,163.0,0.9615766740532863,-0.6830015133965246,-0.19979286529086876,fitted
262,umap,1,median,163.0,0.8003345976366286,-0.06885958973112549,,fitted
262,umap,1,monroe35,163.0,0.7556915322373836,-0.15638792039419203,-0.10959951785044784,fitted
262,umap,1,pub_gnn,,1.0371809005737305,-1.0156104564666748,-0.2760550852364056,published
262,umap,1,pub_knn,,0.9185930961039984,-0.4881866283603644,0.161343732122012,published
262,umap,1,pub_mlp,,0.7394846081733704,-0.0284638404846191,0.1286185261166247,published
262,umap,1,pub_rf,,0.720923959667286,-0.0363678336821011,0.1733438793135487,published
262,umap,1,pub_svm,,0.7528753122831625,-0.1317692689867753,-0.0002133688024495,published
262,umap,1,pub_xgboost,,0.8119511020049891,-0.33665292538569,-0.1529025527062555,published
262,umap,2,chemeleon,382.0,1.0850094863177981,-0.1014771523603788,0.05138051317408608,fitted
262,umap,2,knn,382.0,1.1492296206217272,-0.2630922611547244,0.052336033940106885,fitted
262,umap,2,lgbm,382.0,1.093753130623143,-0.1885898471305112,-0.015607739944069932,fitted
262,umap,2,median,382.0,1.0661592239922721,-0.052998267517174735,,fitted
262,umap,2,monroe35,382.0,1.1042024717717593,-0.11866092113465165,-0.158796916997484,fitted
262,umap,2,pub_gnn,,1.1601725816726685,-0.3235089778900146,0.0603145323750974,published
262,umap,2,pub_knn,,1.1492296208100738,-0.2630922613984126,0.0523360339401068,published
262,umap,2,pub_mlp,,1.0335708856582642,-0.0639504194259643,0.1618519297197671,published
262,umap,2,pub_rf,,0.9276454888820392,-0.2265620847845293,0.1429136248580422,published
262,umap,2,pub_svm,,1.0199048064088545,0.0277589804713324,0.2335783299995671,published
262,umap,2,pub_xgboost,,1.072831135928073,-0.1440681149068137,0.0115885042810049,published
262,umap,3,chemeleon,165.0,0.9828267249585079,-0.5839720786292171,0.136850604805977,fitted
262,umap,3,knn,165.0,0.8347911888080578,-0.2685551643998203,0.11229992240334924,fitted
262,umap,3,lgbm,165.0,0.7493619645831616,-0.06436863634452927,0.2764701993317551,fitted
262,umap,3,median,165.0,0.7306068308329265,-6.831712637378473e-06,,fitted
262,umap,3,monroe35,165.0,0.8052908238629457,-0.1382458267641411,0.11346980593699489,fitted
262,umap,3,pub_gnn,,0.7462466955184937,0.0389362573623657,0.2324014541143501,published
262,umap,3,pub_knn,,0.834791188744395,-0.2685551650840889,0.1122999224033492,published
262,umap,3,pub_mlp,,0.9272840023040771,-0.4902706146240234,-0.0201683433571046,published
262,umap,3,pub_rf,,0.7314365245260765,-0.1853728389802666,0.1525092761237288,published
262,umap,3,pub_svm,,0.7714655656535617,-0.0575691361189403,0.2777097663650284,published
262,umap,3,pub_xgboost,,0.7643214986065181,-0.1081072816497192,0.385228849098109,published
262,umap,4,chemeleon,154.0,0.6867018700764863,0.06284010450330191,0.3817835752784022,fitted
262,umap,4,knn,154.0,0.7755774959751035,-0.16636908158989838,0.26611680946264293,fitted
262,umap,4,lgbm,154.0,0.8245975496703927,-0.330610501853136,0.07507066921998716,fitted
262,umap,4,median,154.0,0.7673876213435364,-0.031921644072804956,,fitted
262,umap,4,monroe35,154.0,0.7026877189299021,0.08994523894408979,0.4211199082243487,fitted
262,umap,4,pub_gnn,,0.8633077144622803,-0.5011163949966431,0.3572488889580521,published
262,umap,4,pub_knn,,0.7755774965003028,-0.1663690823987393,0.2661168094626429,published
262,umap,4,pub_mlp,,0.7569894194602966,-0.0483325719833374,0.167379996612495,published
262,umap,4,pub_rf,,1.0018239825530126,-0.2329708415019744,0.0820649899744426,published
262,umap,4,pub_svm,,0.7415526534057856,-0.0235549582226746,0.4205871052690226,published
262,umap,4,pub_xgboost,,0.7480893992221591,-0.051733055895798,0.2910799476351236,published
262,umap,5,chemeleon,136.0,1.0333332145047152,-0.7358308513469856,-0.04532842873935433,fitted
262,umap,5,knn,136.0,0.9988591968007917,-0.6339808485596325,-0.13397206927431957,fitted
262,umap,5,lgbm,136.0,1.0517504518103842,-0.8407525045152806,-0.01338142930521255,fitted
262,umap,5,median,136.0,1.066044480530627,-0.947211529571724,,fitted
262,umap,5,monroe35,136.0,0.8931279630152105,-0.2992145251244489,0.21435336809485508,fitted
262,umap,5,pub_gnn,,1.0760047435760498,-0.927152156829834,-0.0648721386463433,published
262,umap,5,pub_knn,,0.998859198630438,-0.6339808475588677,-0.1339720692743195,published
262,umap,5,pub_mlp,,1.1958330869674685,-1.134895086288452,0.0932477350371791,published
262,umap,5,pub_rf,,1.2074051387659788,-0.936191393023937,0.1739879137383816,published
262,umap,5,pub_svm,,1.0349619715285157,-0.7643627422878942,-0.1000040566261186,published
262,umap,5,pub_xgboost,,1.02248388281124,-0.7076442873801214,-0.0459591871946001,published
279,umap,1,chemeleon,547.0,0.9118418087938914,-0.09152703500827264,0.28505999490468914,fitted
279,umap,1,knn,547.0,0.8881687883404719,-0.03598610039316541,0.32085515961292904,fitted
279,umap,1,lgbm,547.0,0.9094943644774842,-0.034631217886727406,0.22982301546034045,fitted
279,umap,1,median,547.0,0.9035810001735703,-0.014172111052401792,,fitted
279,umap,1,monroe35,547.0,0.8453778095460677,0.11413104779591421,0.32696568743516596,fitted
279,umap,1,pub_gnn,,1.0034193992614746,-0.3062503337860107,0.2292443461560945,published
279,umap,1,pub_knn,,0.8881687887686334,-0.0359861012081628,0.320855159612929,published
279,umap,1,pub_mlp,,0.8880639672279358,-0.0728909969329834,0.2319230940302561,published
279,umap,1,pub_rf,,0.8472198497262217,-0.0972111532958051,0.1401360684095907,published
279,umap,1,pub_svm,,0.8544022828583986,0.0852193371789369,0.3482405230882263,published
279,umap,1,pub_xgboost,,0.9446525819821266,-0.0945944986431621,0.170562287862258,published
279,umap,2,chemeleon,418.0,0.8137982747702236,-0.13071125485442492,0.323762774354535,fitted
279,umap,2,knn,418.0,0.8882535995700361,-0.2207151030972634,0.33295047512898657,fitted
279,umap,2,lgbm,418.0,0.8387983283068912,-0.06635461452853919,0.44593463029221964,fitted
279,umap,2,median,418.0,0.8768134620957393,-0.24286948501662486,,fitted
279,umap,2,monroe35,418.0,0.8047756313711522,0.0018111644141738381,0.5342282087233411,fitted
279,umap,2,pub_gnn,,1.0679763555526731,-0.8294881582260132,0.3357603415722403,published
279,umap,2,pub_knn,,0.8882536002089017,-0.22071510490253,0.3329494069625014,published
279,umap,2,pub_mlp,,0.935437262058258,-0.3288954496383667,0.3558119335416868,published
