endpoint,method,combo,fusion,learner,n_modalities,n_train,fit_seconds,encoder_seconds,total_seconds
LOG_RLM,fus_GRMS_late_rf,GRMS,late,rf,4,1701,0.4274933338165283,14.263607263565063,14.691100597381592
LOG_RLM,fus_GRMS_late_attfp,GRMS,late,attfp,4,1701,6.277390003204346,14.263607263565063,20.54099726676941
LOG_MDR1_ER,uni_R_lgbm,R,unimodal,lgbm,1,1467,0.06721925735473633,0.0,0.06721925735473633
LOG_MDR1_ER,uni_R_rf,R,unimodal,rf,1,1467,6.585379600524902,0.0,6.585379600524902
LOG_MDR1_ER,uni_M_lgbm,M,unimodal,lgbm,1,1467,0.3333773612976074,0.0,0.3333773612976074
LOG_MDR1_ER,uni_M_rf,M,unimodal,rf,1,1467,9.347733736038208,0.0,9.347733736038208
LOG_MDR1_ER,uni_G_lgbm,G,unimodal,lgbm,1,1467,0.16300702095031738,8.212214469909668,8.375221490859985
LOG_MDR1_ER,uni_G_rf,G,unimodal,rf,1,1467,2.740493059158325,8.212214469909668,10.952707529067993
LOG_MDR1_ER,uni_S_lgbm,S,unimodal,lgbm,1,1467,0.16631221771240234,1.2277090549468994,1.3940212726593018
LOG_MDR1_ER,uni_S_rf,S,unimodal,rf,1,1467,0.36475300788879395,1.2277090549468994,1.5924620628356934
LOG_MDR1_ER,uni_G_attfp,G,unimodal,attfp,1,1467,3.337860107421875e-06,8.212214469909668,8.212217807769775
LOG_MDR1_ER,fus_GR_early_lgbm,GR,early,lgbm,2,1467,0.9196670055389404,8.212214469909668,9.131881475448608
LOG_MDR1_ER,fus_GR_early_rf,GR,early,rf,2,1467,0.5979726314544678,8.212214469909668,8.810187101364136
LOG_MDR1_ER,fus_GR_early_attfp,GR,early,attfp,2,1467,11.753030061721802,8.212214469909668,19.96524453163147
LOG_MDR1_ER,fus_GR_late_lgbm,GR,late,lgbm,2,1467,0.07671618461608887,8.212214469909668,8.288930654525757
LOG_MDR1_ER,fus_GR_late_rf,GR,late,rf,2,1467,0.13423371315002441,8.212214469909668,8.346448183059692
LOG_MDR1_ER,fus_GR_late_attfp,GR,late,attfp,2,1467,5.930014371871948,8.212214469909668,14.142228841781616
LOG_MDR1_ER,fus_GRM_early_lgbm,GRM,early,lgbm,3,1467,0.15195798873901367,8.212214469909668,8.364172458648682
LOG_MDR1_ER,fus_GRM_early_rf,GRM,early,rf,3,1467,2.727236747741699,8.212214469909668,10.939451217651367
LOG_MDR1_ER,fus_GRM_early_attfp,GRM,early,attfp,3,1467,4.484155178070068,8.212214469909668,12.696369647979736
LOG_MDR1_ER,fus_GRM_late_lgbm,GRM,late,lgbm,3,1467,0.41561174392700195,8.212214469909668,8.62782621383667
LOG_MDR1_ER,fus_GRM_late_rf,GRM,late,rf,3,1467,0.5157039165496826,8.212214469909668,8.72791838645935
LOG_MDR1_ER,fus_GRM_late_attfp,GRM,late,attfp,3,1467,5.07253623008728,8.212214469909668,13.284750699996948
LOG_MDR1_ER,fus_GRS_early_lgbm,GRS,early,lgbm,3,1467,0.16792535781860352,9.439923524856567,9.607848882675171
LOG_MDR1_ER,fus_GRS_early_rf,GRS,early,rf,3,1467,8.30411672592163,9.439923524856567,17.7440402507782
LOG_MDR1_ER,fus_GRS_early_attfp,GRS,early,attfp,3,1467,4.589493989944458,9.439923524856567,14.029417514801025
LOG_MDR1_ER,fus_GRS_late_lgbm,GRS,late,lgbm,3,1467,0.0825965404510498,9.439923524856567,9.522520065307617
LOG_MDR1_ER,fus_GRS_late_rf,GRS,late,rf,3,1467,0.1512768268585205,9.439923524856567,9.591200351715088
LOG_MDR1_ER,fus_GRS_late_attfp,GRS,late,attfp,3,1467,5.664156675338745,9.439923524856567,15.104080200195312
LOG_MDR1_ER,fus_GRMS_early_lgbm,GRMS,early,lgbm,4,1467,0.20748353004455566,9.439923524856567,9.647407054901123
LOG_MDR1_ER,fus_GRMS_early_rf,GRMS,early,rf,4,1467,19.5100576877594,9.439923524856567,28.949981212615967
LOG_MDR1_ER,fus_GRMS_early_attfp,GRMS,early,attfp,4,1467,3.973581075668335,9.439923524856567,13.413504600524902
LOG_MDR1_ER,fus_GRMS_late_lgbm,GRMS,late,lgbm,4,1467,0.4262566566467285,9.439923524856567,9.866180181503296
LOG_MDR1_ER,fus_GRMS_late_rf,GRMS,late,rf,4,1467,0.5431680679321289,9.439923524856567,9.983091592788696
LOG_MDR1_ER,fus_GRMS_late_attfp,GRMS,late,attfp,4,1467,4.941778659820557,9.439923524856567,14.381702184677124
LOG_HPPB,uni_R_lgbm,R,unimodal,lgbm,1,95,0.011630535125732422,0.0,0.011630535125732422
LOG_HPPB,uni_R_rf,R,unimodal,rf,1,95,0.11508631706237793,0.0,0.11508631706237793
LOG_HPPB,uni_M_lgbm,M,unimodal,lgbm,1,95,0.03860878944396973,0.0,0.03860878944396973
LOG_HPPB,uni_M_rf,M,unimodal,rf,1,95,0.052591562271118164,0.0,0.052591562271118164
LOG_HPPB,uni_G_lgbm,G,unimodal,lgbm,1,95,0.016490697860717773,0.6794352531433105,0.6959259510040283
LOG_HPPB,uni_G_rf,G,unimodal,rf,1,95,0.06661820411682129,0.6794352531433105,0.7460534572601318
LOG_HPPB,uni_S_lgbm,S,unimodal,lgbm,1,95,0.018685102462768555,0.19624924659729004,0.2149343490600586
LOG_HPPB,uni_S_rf,S,unimodal,rf,1,95,0.07004165649414062,0.19624924659729004,0.26629090309143066
LOG_HPPB,uni_G_attfp,G,unimodal,attfp,1,95,1.6689300537109375e-06,0.6794352531433105,0.6794369220733643
LOG_HPPB,fus_GR_early_lgbm,GR,early,lgbm,2,95,0.05314135551452637,0.6794352531433105,0.7325766086578369
LOG_HPPB,fus_GR_early_rf,GR,early,rf,2,95,0.06869769096374512,0.6794352531433105,0.7481329441070557
LOG_HPPB,fus_GR_early_attfp,GR,early,attfp,2,95,0.4178898334503174,0.6794352531433105,1.097325086593628
LOG_HPPB,fus_GR_late_lgbm,GR,late,lgbm,2,95,0.016193628311157227,0.6794352531433105,0.6956288814544678
LOG_HPPB,fus_GR_late_rf,GR,late,rf,2,95,0.02635955810546875,0.6794352531433105,0.7057948112487793
LOG_HPPB,fus_GR_late_attfp,GR,late,attfp,2,95,0.7963447570800781,0.6794352531433105,1.4757800102233887
